# BEAST v1.8.4
# Generated Thu Sep 09 12:55:12 JST 2021 [seed=1631159688978]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	CP1+2.kappa1	CP1+2.kappa2	CP3.kappa1	CP3.kappa2	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	meanRate	CP1+2.treeLikelihood	CP3.treeLikelihood	branchRates	skyline
2880000	-10455.421096731512	-3124.1394214531124	-7331.2816752784	135.85652898878493	32.528640452769416	75.95146008910419	40.970427536503536	75.18556445702005	73.74580488007412	52.06743921562633	42.46681425168179	111.31154480112188	42.29286010002122	52.93579820233084	19.0	2.0	7.0	6.0	10.0	2.0	5.0	4.0	2.0	2.0	4.34277221993622	8.88821119619815	17.181842253681225	23.89131378406815	0.24569998201633675	0.25536752305760646	0.23168310680435777	0.2672493881216991	0.038156172743557995	0.6363712656152073	0.15018231605560386	2.6996353678887792	8.503541456616306E-4	8.50354145661631E-4	-2314.5370927262616	-5016.744582552138	0.0	-291.54693807810827
2890000	-10462.173719046075	-3126.916004090917	-7335.257714955158	142.8598338251519	11.622195336610426	62.340715088548556	25.58480974238774	48.27412442759631	93.54488762450849	55.23592965120521	69.75411774572737	266.5334308083718	95.94895508319367	51.58213669740695	12.0	8.0	7.0	2.0	15.0	7.0	1.0	1.0	3.0	3.0	4.709993509469626	10.364305964555994	16.722125651836638	25.23405689611823	0.23264818110928417	0.26240921342399304	0.2464924895012431	0.25845011596547973	0.06296966509272335	0.6301986319561155	0.17779457831597278	2.644410843368042	8.893639439180664E-4	8.893639439180662E-4	-2309.6286445845217	-5025.629070370636	0.0	-289.80621339844686
2900000	-10467.6247420861	-3132.495112375281	-7335.129629710818	129.08037526126935	37.62799048058762	63.64154412399108	50.68816882099342	87.99305395551764	102.40579813313789	248.1159528298998	508.01021885917	40.90541029892804	36.5274907037651	23.916707815346374	15.0	6.0	10.0	1.0	17.0	3.0	1.0	1.0	3.0	2.0	7.577274818757043	14.344261826079148	12.780108986360558	19.742931887880722	0.24802188445525836	0.2520788619627708	0.23854994434621793	0.26134930923575317	0.008667358100438713	0.6989109809595418	0.1890586599654911	2.6218826800690067	8.244530809684381E-4	8.24453080968438E-4	-2310.612135627111	-5024.517494083708	0.0	-295.43070677867917
2910000	-10467.109379860718	-3121.101632323888	-7346.007747536829	150.96284089439303	30.42810875549509	22.734104732042734	48.26871849930397	38.979740388024226	57.45137475947665	133.64815368995616	47.276646710589745	115.0559072544788	50.30448912887334	56.99885720288632	10.0	3.0	9.0	5.0	14.0	4.0	6.0	2.0	1.0	5.0	2.317024821630302	8.55912181541587	11.843746741621828	25.919918706037716	0.2338055156374559	0.24804833790824507	0.2575581297714087	0.2605880166828906	0.028496800271305873	0.763014318641971	0.16543317692420925	2.6691336461515696	9.667091817768882E-4	9.667091817768887E-4	-2317.4621468973196	-5028.545600639509	0.0	-290.0560124311733
2920000	-10462.499411464274	-3132.5246348664873	-7329.974776597786	133.63434183015005	43.31290662476705	49.38932783509526	58.182821326199985	40.82097062446178	139.81188420018245	134.58188264348877	50.700582991381154	105.53626464663947	56.231340321371846	94.03772528837635	17.0	1.0	3.0	11.0	4.0	5.0	3.0	7.0	7.0	1.0	3.6123491536377386	6.309931444445808	13.777840457145299	21.77916323907792	0.2310935278711344	0.2676516222184807	0.23970867185112515	0.2615461780592599	0.023458011302361473	0.6215922884659733	0.18322323350086922	2.633553532998251	8.258455851627514E-4	8.258455851627512E-4	-2312.0750952874555	-5017.899681310331	0.0	-298.98211312012467
2930000	-10454.13784345725	-3121.1674460438117	-7332.970397413439	124.8575594973795	22.124101130154177	35.24570734309224	74.22813485513879	64.33415880858188	45.563502948371934	99.67137588738859	176.66971271855067	148.21805779840957	61.021104823788015	27.77793175011703	11.0	1.0	6.0	13.0	1.0	1.0	5.0	1.0	14.0	6.0	3.3567366906201457	8.156578834207735	13.677484602039979	25.301440803005374	0.25011882190144363	0.2589069680360108	0.24877311042219794	0.24220109964034786	0.05336776989647646	0.6333042826707347	0.1436901718006795	2.7126196563986316	8.988267263898467E-4	8.988267263898468E-4	-2310.6482910427076	-5022.3221063707315	0.0	-288.73397297684016
2940000	-10454.13034260082	-3126.784313683575	-7327.346028917244	157.7099273323595	21.976451248638895	48.59177075619032	64.13741197694593	49.48326084879533	48.234215009858836	93.69350721669305	64.35236323921632	57.8534078922445	77.08861591957475	19.196306270539846	13.0	1.0	6.0	6.0	5.0	11.0	2.0	4.0	5.0	6.0	3.511592390286358	5.464085460108968	20.324759974440873	25.96542219822209	0.22988859347782606	0.2672410147698014	0.2499453629533384	0.2529250287990344	0.049924071573567166	0.6677141441700154	0.1370424113379596	2.725915177324074	9.075396444299786E-4	9.075396444299787E-4	-2313.419612238363	-5013.926416678882	0.0	-296.3246476042272
2950000	-10455.698742740722	-3122.9808718403783	-7332.717870900344	138.13183597989817	52.765820675447515	94.73564386305503	71.82383083837729	33.27827953525533	76.15843696237106	141.48412637459703	89.08417083753791	43.31605970730239	84.59781910733807	30.652218002742643	11.0	5.0	7.0	7.0	4.0	3.0	2.0	13.0	1.0	6.0	3.86524401333823	7.165786267607239	14.74591396814237	23.248532348736923	0.23942364413049594	0.25698389591331827	0.251872111096468	0.25172034885971806	0.008074004881272962	0.6818972663843824	0.1626987081386517	2.6746025837226903	8.723823100449617E-4	8.723823100449613E-4	-2310.027367214678	-5022.690503685665	0.0	-289.67257217060126
2960000	-10457.348296649947	-3121.960784739612	-7335.387511910334	130.93419115827342	25.685731294582908	74.25118702827294	46.870231526257925	76.04788388903465	34.04346739014517	77.39188708867931	83.62101109669119	64.69451301136638	123.10465305438316	37.97454399798271	10.0	14.0	6.0	5.0	2.0	2.0	2.0	11.0	4.0	3.0	3.5144852401462314	6.935359557305532	15.051114090047925	18.294996153843833	0.2181844017250972	0.2731725913020941	0.2443073208854545	0.26433568608735447	0.050682710146546045	0.8134475406936925	0.13926501244049666	2.7214699751189992	8.554622084550168E-4	8.554622084550172E-4	-2317.6715670694634	-5017.715944840871	0.0	-289.6208292311841
2970000	-10465.051024351955	-3129.157747594662	-7335.893276757293	135.17494187021063	36.55364557906103	51.75311194312945	86.37554096914346	14.496066703240006	63.43592063841832	83.61055285847178	56.440353396614235	50.84539246178402	112.7404754082315	72.62021606600491	11.0	8.0	4.0	2.0	4.0	5.0	8.0	9.0	4.0	4.0	4.79729178047149	8.895816356566637	16.919246473083863	27.751432451542094	0.23393142403272832	0.26190095557555115	0.2571592552313961	0.24700836516032457	0.01004148114754602	0.6523001424340996	0.15510085146325708	2.6897982970734797	9.137363466829355E-4	9.137363466829355E-4	-2310.5119510727286	-5025.381325684565	0.0	-294.4504733719242
2980000	-10459.234317514301	-3120.8333349100863	-7338.400982604215	127.32747696485423	21.664105367251835	60.197662417862524	159.6230057374454	36.33952890659084	45.47658724939152	47.039643504520335	83.1192358656881	182.61427835501624	34.10796854977335	33.62687441741417	14.0	5.0	3.0	7.0	2.0	2.0	6.0	14.0	3.0	3.0	4.533274841176049	10.336199670201415	18.556551995034447	26.6119077350826	0.22351008154830027	0.2528505368611449	0.2503206618175211	0.2733187197730339	0.03156099149062691	0.6032813763290868	0.1789710863048546	2.642057827390287	9.77865102654374E-4	9.77865102654374E-4	-2310.4126013337177	-5027.9883812704975	0.0	-285.9900573266991
2990000	-10447.420204268701	-3114.5264736404897	-7332.893730628211	121.59491413131167	27.07203862049203	48.13593091504476	17.690237010129074	63.757859160495386	26.79605629318555	65.76580533555875	25.11992766845001	52.96788480200501	150.86828635404353	21.312227799717455	5.0	2.0	3.0	7.0	4.0	3.0	3.0	24.0	2.0	6.0	4.817478814190816	12.98913344847612	14.52682878249637	20.510750640810073	0.23889813283667505	0.25471717636362584	0.24413582200219935	0.2622488687975	0.020915407729316295	0.6565911805559707	0.21844658049537877	2.563106839009239	9.405602787971212E-4	9.405602787971212E-4	-2310.64006153147	-5022.253669096742	0.0	-281.753929854441
3000000	-10439.524221960544	-3109.6513194039385	-7329.872902556605	123.96353009692426	12.967526817521968	23.40015658413084	37.079932574146234	49.273834007416404	34.22429146456327	85.73273708858758	50.1146624990246	97.60705033348326	34.79673449009744	72.13128095946847	10.0	1.0	2.0	2.0	4.0	3.0	9.0	22.0	3.0	3.0	3.873657844173279	8.875470603620135	14.24732730030561	26.22691145093187	0.24795486750376933	0.26326864613982753	0.24206341050812316	0.24671307584828023	0.01731418324517985	0.5945850491581021	0.15202804381659885	2.695943912366799	9.821531894814745E-4	9.821531894814745E-4	-2311.0801265692216	-5018.792775987384	0.0	-280.05668256955613
3010000	-10460.837445552912	-3119.7263023899673	-7341.111143162945	136.74999238784724	55.797413644468236	6.646806648102132	4.544004756867737	11.359116163218545	32.53775479673994	73.25836576495692	26.09847225019874	78.49411515088853	128.91211235457104	137.30501902119002	6.0	1.0	4.0	1.0	1.0	10.0	10.0	17.0	4.0	5.0	5.133238192404195	8.709494628380469	12.754960041276078	24.405853513047074	0.2306403308645629	0.28515081787079627	0.23271112716090311	0.251497724103738	0.0913489048758293	0.6316350150748361	0.12048503520825084	2.7590299295834955	8.802885712693996E-4	8.802885712694004E-4	-2311.5050230780066	-5029.606120084938	0.0	-290.0352254064214
3020000	-10442.38419111444	-3111.5446192045674	-7330.839571909872	125.88046898781622	14.248991186735534	30.77749455091688	14.611533965666883	25.763179361702857	32.248674478220735	79.47433085746138	38.91016653731772	77.09190817284758	74.14502952168131	21.36233634602102	4.0	5.0	2.0	3.0	2.0	8.0	6.0	21.0	2.0	6.0	2.631617328462441	7.203734674559853	12.15887482897085	25.67174400009943	0.24899438797628637	0.24395791946422823	0.24526551660021279	0.261782175959273	0.011608732676719618	0.6909801611384773	0.17519432310610994	2.6496113537877766	9.166171772721383E-4	9.166171772721379E-4	-2311.36038711836	-5019.479184791512	0.0	-284.9479599234597
3030000	-10461.280583573463	-3132.0718603430973	-7329.208723230367	145.56557557227504	18.59460332197709	71.99385688058065	143.17588683572686	107.18744681040975	21.963777077991168	57.661669001560256	132.516779702935	46.18520311930603	53.70252991653376	43.9251032066587	14.0	1.0	2.0	5.0	5.0	3.0	5.0	17.0	1.0	6.0	3.572666172984729	7.456605208636827	14.584643143838665	22.0625304091576	0.24786349769772614	0.24915001419983035	0.24773402308651302	0.2552524650159309	0.03643970059731614	0.6481894770621986	0.15568802107180965	2.6886239578563775	8.98370632960573E-4	8.983706329605735E-4	-2312.8969710938936	-5016.311752136473	0.0	-298.1128419821933
3040000	-10450.740004683847	-3116.921915699702	-7333.818088984144	119.78739237985296	23.345899671440453	43.657517483138584	58.295295211869835	80.47878764671327	50.34056351270806	9.930653894011096	36.45794852748832	51.05890188596694	121.39743936688211	58.36872151202997	7.0	4.0	4.0	8.0	2.0	1.0	3.0	18.0	6.0	6.0	4.714157163397923	11.111957489194626	16.389627206027956	26.735662694828644	0.2334954160329124	0.2561365512590918	0.2652827883485779	0.24508524435941836	0.040220366812010445	0.7113313208220741	0.17474629193259997	2.650507416134797	9.848497939260131E-4	9.84849793926013E-4	-2303.9190266539413	-5029.899062330203	0.0	-284.3257255606531
3050000	-10449.20076442064	-3111.0985889369235	-7338.1021754837175	119.17007626524496	7.46988800194213	13.363817386699168	22.46025105491036	65.16128198641466	79.20075969594721	85.55461639711432	42.98280458997221	38.985479223717874	40.911585546590445	25.79497147497752	2.0	4.0	7.0	12.0	2.0	6.0	12.0	1.0	10.0	3.0	4.701624722343708	8.172690847154454	18.480205427676534	23.81492827900699	0.2356059922383119	0.25646295948501663	0.24440030850789426	0.26353073976877756	0.09073958923063918	0.5950519117631958	0.16716268155064765	2.6656746368987005	0.0010565887365455466	0.0010565887365455468	-2314.8036042031817	-5023.298571280536	0.0	-284.00614858995914
3060000	-10473.827460211141	-3131.939676479889	-7341.887783731252	143.45527945391618	21.217293354449314	34.90002761735168	188.08091465091672	131.8524595294586	19.92500743540608	26.86774715596968	60.03101163550902	72.96056828774395	124.8404890540663	22.806148494697236	5.0	9.0	3.0	4.0	4.0	8.0	16.0	1.0	3.0	6.0	4.242541392152356	12.434160092523285	14.971214023030514	23.819387594743034	0.22246397010109903	0.25711759053758193	0.2502351025883995	0.27018333677291984	0.01481732692442855	0.8517043963884098	0.17538862436883826	2.64922275126232	8.657860080445226E-4	8.657860080445224E-4	-2315.7467837356917	-5026.14099999556	0.0	-296.0656458894959
3070000	-10441.784565505928	-3109.808524854136	-7331.976040651793	128.96406737589672	17.25945473300585	23.304024746832763	38.00677358653271	64.21305252295313	134.40866217056367	90.31831009012036	20.232743693861686	15.249955443337674	63.11949870396108	23.016886834595837	1.0	12.0	19.0	1.0	9.0	4.0	1.0	5.0	2.0	5.0	5.450219145508619	10.903505411685462	16.041167731371857	27.443489481544763	0.23889026907548352	0.24770915338183377	0.2469247191900756	0.26647585835260745	0.031148246528647217	0.6029717577412659	0.16239371682602127	2.6752125663479522	0.0010199272839846439	0.001019927283984644	-2316.4714435217743	-5015.504597130019	0.0	-278.8301502147114
3080000	-10436.22021781799	-3099.2149644502542	-7337.005253367737	122.92510723875769	9.75691176164777	10.107372788181827	38.819742488126465	69.03682073313107	41.31530214786889	39.13569021376719	26.655377382915074	40.888100722500475	166.32667254551552	11.648687374097465	10.0	2.0	23.0	7.0	3.0	1.0	1.0	5.0	2.0	5.0	5.640135796976241	9.428313210737183	16.00910142684323	23.383866894403162	0.22351425362394772	0.2725716671644893	0.22970594726407645	0.2742081319474869	0.019260728636426156	0.6434547665122257	0.14708117287782008	2.705837654244356	0.001178709716987071	0.0011787097169870717	-2324.5739054642327	-5012.4313479035045	0.0	-268.8214990097565
3090000	-10443.452337953204	-3098.6362655340085	-7344.816072419196	113.14619691910434	11.917703109544448	21.97017919386467	37.35773321096872	35.376905899113744	107.62589202716175	43.81462576042187	72.85160503667204	13.63857274443352	16.549558341074015	7.969938706681267	6.0	4.0	22.0	2.0	8.0	10.0	1.0	1.0	4.0	1.0	5.661804765222571	7.0096608621782055	13.358285531368512	22.04386272822171	0.23505075261589406	0.26172080002159326	0.23181284094775456	0.2714156064147585	0.01516274722524766	0.6858263982254855	0.11678447837374091	2.7664310432525143	0.0012226166741065186	0.001222616674106518	-2319.698498669146	-5025.11757375005	0.0	-273.10872412168493
3100000	-10451.785199273585	-3108.9528018289234	-7342.832397444661	109.44525655528939	16.882720655152188	30.131340396620864	34.93914418291503	55.89603836473865	74.22325274973714	65.1531917100891	34.60237685723987	111.81202131337402	14.859368224468199	19.20438523862259	1.0	12.0	7.0	7.0	8.0	12.0	5.0	1.0	5.0	1.0	5.001927312224117	7.28208779267908	15.730644880861293	23.50525429108232	0.23464097771122502	0.25580864554000166	0.26180086518943807	0.24774951155933564	0.026535504777570964	0.5690666327964119	0.1390203684579352	2.7219592630841243	0.0010635261195172119	0.0010635261195172123	-2312.2449616749527	-5030.5874357697085	0.0	-280.1292736946016
3110000	-10453.371379508013	-3112.0863470500803	-7341.285032457932	115.97065026036573	17.00596378710975	19.19366401314158	42.36906005036455	70.13693013160739	58.70397091026897	26.906126126644153	154.18137835057414	94.49119528902949	10.454073368824154	19.306899768572265	4.0	9.0	18.0	8.0	4.0	7.0	2.0	1.0	1.0	5.0	5.818689664179303	11.826189643479763	16.32618825593618	29.766747807884467	0.23487974517605434	0.26612119904632026	0.2411674625870957	0.25783159319053	0.04573511868183672	0.7095263774420928	0.17327637133870924	2.6534472573225756	0.0010083725750669869	0.0010083725750669869	-2318.7592195699895	-5022.525812887943	0.0	-278.7119576081556
3120000	-10456.652562677915	-3112.833228263263	-7343.819334414652	113.78929802186488	9.564466506966657	13.392442426699914	59.62749341765024	129.55220332931185	62.22928593828782	19.964295304106255	74.11396263064093	88.11790455397716	53.70105960540738	19.584824120855473	6.0	6.0	6.0	9.0	3.0	3.0	12.0	10.0	1.0	3.0	3.566865996112566	6.444499299632222	16.18182823593892	20.11708423769621	0.22273384183206796	0.27034981501717203	0.2398457548468551	0.2670705883039052	0.012136467398642348	0.6380727296728983	0.13769656146405707	2.7246068770718814	0.0010523552449668112	0.0010523552449668103	-2313.47026711712	-5030.349067297532	0.0	-282.1896577624334
3130000	-10459.5834955919	-3121.7125941324566	-7337.870901459443	138.2367290799314	14.446419358681668	13.750594893303424	23.38067553820843	61.264560107205135	37.0648032290694	65.05498940227058	52.81066492791734	42.83423856268721	190.27299139138304	40.932959866044136	2.0	3.0	4.0	11.0	7.0	1.0	7.0	16.0	3.0	5.0	5.624516798110393	13.966213452847606	17.16435874938616	23.117059665123836	0.24188074427922437	0.25416113579346133	0.24289648589628676	0.26106163403102783	0.05037585027645924	0.7049649294632566	0.1750641438621958	2.649871712275605	9.531145017532051E-4	9.53114501753205E-4	-2310.829136055997	-5027.041765403446	0.0	-289.1700926029371
3140000	-10456.556619574316	-3133.8717209714882	-7322.684898602827	147.67745074296093	30.73628055900625	18.682721627308798	33.47064164488086	54.84824124608953	53.32765306386755	97.23879191732232	94.86287954705453	120.18401517570199	54.262640356572106	18.590458014465074	4.0	6.0	3.0	11.0	4.0	2.0	1.0	24.0	3.0	1.0	2.137000650308617	10.580069238972731	13.346574637499625	19.980130606534196	0.24007718817243337	0.2522470457197425	0.2419693544322545	0.2657064116755699	0.01680957000497972	0.6000007539964806	0.19602816345520319	2.6079436730895886	7.977298051737672E-4	7.977298051737676E-4	-2315.064752486582	-5007.6201461162445	0.0	-304.984599183893
3150000	-10466.278547758455	-3124.493442065718	-7341.785105692737	123.1749654862499	26.336162761922324	40.34834312008052	27.748987994980695	37.01125044992942	78.84826677943998	116.47912238201476	119.60120544097147	58.68233215926593	97.10406468395063	92.05153303766292	3.0	14.0	2.0	10.0	6.0	4.0	2.0	8.0	6.0	4.0	5.575429425220569	12.324856171717483	12.732152381876329	20.502822277247112	0.24353492622340414	0.266203313168391	0.23466594661356788	0.2555958139946372	0.05879991155100824	0.7054539499295791	0.15609037773853504	2.6878192445229243	9.609609050137014E-4	9.609609050137009E-4	-2318.1168876488355	-5023.668218043901	0.0	-291.9888320567544
3160000	-10460.185758949709	-3129.3239724314926	-7330.861786518215	142.4820538684927	19.69917021843019	53.936849445499945	17.592769333366615	44.282371543722014	97.03915098493715	141.43101635457992	47.11061650462517	25.987616643870812	134.0708700981074	31.288250891502766	6.0	18.0	3.0	4.0	2.0	3.0	10.0	2.0	8.0	3.0	3.527092392592062	6.979986557474303	14.17497315098813	25.033588327996	0.24232844950362553	0.2692530299188977	0.22687297574590817	0.2615455448315688	0.046323502462936386	0.6110427922595822	0.1975241825029794	2.604951634994035	7.942943549084314E-4	7.942943549084317E-4	-2310.4242531948526	-5020.437533323363	0.0	-295.32478137072076
3170000	-10457.902074209069	-3136.4257960350915	-7321.476278173977	157.8832979067334	7.763954543748556	27.93114668859388	46.97239918801462	102.26937988360484	49.04011167895856	56.03085681230677	130.69948731401385	138.2495761078912	77.22512410968812	134.59436560970235	1.0	11.0	4.0	6.0	8.0	1.0	9.0	3.0	14.0	2.0	5.859405884461045	9.795391276291584	16.934501860124072	22.33792942290554	0.2403769501711305	0.2632826354771894	0.23953805748205628	0.256802356869624	0.06364548988091759	0.638317710472739	0.1672634231616116	2.665473153676771	7.381303078446596E-4	7.381303078446592E-4	-2313.61259747132	-5007.863680702658	0.0	-301.8844557066445
3180000	-10480.716753783847	-3145.1893573508014	-7335.527396433046	157.95057686172078	24.01803109686533	19.70165374470879	45.040043291849074	58.920612314821106	55.18306441118757	124.41475729751672	188.7065068092886	177.98186208406153	157.25110302816688	68.54381831824841	6.0	7.0	3.0	7.0	5.0	6.0	5.0	1.0	13.0	6.0	2.656465062953026	10.396682573702414	17.619792468949544	20.818635020142302	0.24447744859029646	0.25604189693590185	0.23170007017582347	0.26778058429797835	0.002072995897153307	0.6188146646390759	0.2017199053454625	2.5965601893090695	7.353624671594816E-4	7.353624671594818E-4	-2321.0498888008924	-5014.477507632154	0.0	-311.5798653674528
3190000	-10477.884282365812	-3146.060233014373	-7331.82404935144	186.4978441715005	92.33668752086804	34.47079623781005	40.93572309766841	117.65950620150242	62.91475572428091	108.20604138299198	91.74498333435407	42.299235970757955	190.2420947611947	151.53137301709955	1.0	10.0	1.0	3.0	13.0	5.0	6.0	10.0	5.0	5.0	3.8884689719600183	8.278536551166116	14.49866181302982	23.645279270870645	0.248929874809167	0.24034319774119275	0.24269036116753076	0.26803656628210953	0.06182419292709451	0.6409074984992145	0.17271972435926336	2.6545605512814676	6.728849770145716E-4	6.728849770145715E-4	-2313.3041014429696	-5018.519947908471	0.0	-308.6093481972173
3200000	-10480.348507299452	-3154.3847828340286	-7325.963724465424	146.6952104293467	38.00267122781673	115.43615296806611	169.3375301464934	217.35270817478187	66.73486678297803	101.50883738519731	152.4076099412524	138.7313439365948	91.90637774436573	105.40906405445514	10.0	5.0	3.0	3.0	8.0	2.0	15.0	10.0	2.0	1.0	3.379257373323771	8.265866491578755	15.18108219148986	23.651654360604937	0.2356933620354896	0.2566742584237199	0.2381206224114735	0.26951175712931724	0.0632933039719418	0.7059858680062959	0.17416450684167	2.6516709863166557	7.355832459569884E-4	7.355832459569884E-4	-2307.7231942640747	-5018.240530201349	0.0	-315.8989868215342
3210000	-10480.456437347333	-3146.0224681348736	-7334.4339692124595	202.1377044153284	17.356895119726993	46.524891715487506	158.80464167547396	34.205157149256095	39.89312615986513	112.80169621509607	78.11804057373644	99.21888284527529	88.29581617803554	87.6190562310372	8.0	2.0	8.0	10.0	3.0	1.0	3.0	11.0	5.0	8.0	4.56340789120407	7.2191240266245025	16.239627619752447	25.534067068540534	0.24863866843585836	0.2571623943417459	0.23478999838812675	0.25940893883426924	0.09585421833080879	0.5761416328638361	0.1491636666723362	2.701672666655323	6.877508877947495E-4	6.877508877947496E-4	-2313.7113701440967	-5020.722599068363	0.0	-310.789831636578
3220000	-10472.821209558726	-3147.173319106437	-7325.64789045229	170.74814753003125	9.837023379346475	25.008921803766057	26.733574701168724	84.11840703765783	77.02031135415095	240.5170347826256	227.41780165372862	70.13382832220596	124.53983769242036	121.21613566687013	4.0	1.0	9.0	1.0	15.0	1.0	10.0	4.0	3.0	11.0	4.928871453603788	7.68909672824024	17.143088448686555	27.089150871948053	0.23569438791411917	0.246334279793471	0.24583358399333968	0.27213774829907034	0.0010373496090626162	0.5781859565926136	0.14436072637354116	2.711278547252914	7.197355363938903E-4	7.197355363938912E-4	-2312.115728309505	-5013.532162142785	0.0	-311.16246329371927
3230000	-10474.527342711484	-3138.8417080991812	-7335.685634612303	141.0054819215609	21.277873991305295	48.38605675663561	148.3901283649149	20.407652878145154	72.0737445925823	162.13890060813532	285.2708786506013	57.3244648330553	145.06417988195076	43.755638784806315	4.0	11.0	5.0	4.0	10.0	5.0	2.0	5.0	7.0	6.0	3.519293198209178	13.597179895321434	17.20919463991957	26.04724492101822	0.2345830363324544	0.26456605176756737	0.23034662284785373	0.27050428905212476	0.02537701183670404	0.8810474393903255	0.13308482753701595	2.733830344925964	7.992268538688773E-4	7.992268538688772E-4	-2314.5996968933487	-5021.0859377189545	0.0	-298.1694801389892
3240000	-10448.60042544233	-3127.295932803511	-7321.304492638819	130.96170973020605	13.797121875380746	15.880042709766547	26.722583155219425	58.32022523622815	128.04401128112752	79.0326402136963	39.79992600818822	228.74012182362964	161.91639793278105	18.01077694541501	6.0	3.0	3.0	16.0	12.0	5.0	7.0	2.0	2.0	3.0	6.232931240945869	11.259640113879485	17.352290391459952	21.493792706368833	0.20284319607468443	0.27950887755356635	0.2491246392798294	0.2685232870919201	0.02679325347379307	0.6729927392434205	0.151045033983609	2.6979099320327773	9.111216512805416E-4	9.111216512805417E-4	-2316.526495779698	-5004.777996859121	0.0	-291.49608169663725
3250000	-10463.72648173785	-3141.888897217872	-7321.837584519977	149.8386832285862	7.694278602694195	14.987389930413626	28.25974345437965	76.8939276747413	201.91229870005594	129.99264003834017	58.28372075973336	230.98832071579795	131.2494416217205	25.12289161195455	1.0	4.0	8.0	21.0	4.0	3.0	6.0	4.0	4.0	4.0	4.515696186915333	13.319888058251749	18.82529967822945	23.620555557996212	0.22472481758373328	0.2622145298439854	0.24542778717967267	0.2676328653926089	0.00204931256541912	0.6159003867155597	0.16730165569927694	2.6653966886014437	8.064032172236939E-4	8.064032172236938E-4	-2313.1621519808646	-5008.675432539113	0.0	-305.6434344336148
3260000	-10454.211471121522	-3116.608889104452	-7337.602582017069	135.87686894005464	30.3977964573484	13.911711073612716	30.83050904969889	70.05223499564472	104.03182705091366	27.914381874063167	50.4129239713577	66.80546991181531	141.75639598707664	31.79879028850137	3.0	4.0	4.0	24.0	7.0	2.0	6.0	1.0	2.0	6.0	4.163953213140186	9.258665701822379	13.19133799308854	21.910432421435328	0.24227875264958024	0.25333101009909936	0.23746718285179422	0.26692305439952646	0.04605712189811792	0.6389599402835726	0.15568310984718478	2.688633780305628	8.722529434727986E-4	8.722529434727986E-4	-2315.017101687681	-5022.585480329388	0.0	-285.6202829579639
3270000	-10450.68986237189	-3109.929323371111	-7340.760539000779	126.04300703142607	41.903197236486655	8.106672803810318	13.301105939164142	37.15270389104982	59.82250839673406	128.4633702610346	40.89660861606982	103.91496884641636	161.9381828940692	30.47889442559887	2.0	7.0	1.0	24.0	2.0	1.0	5.0	5.0	6.0	6.0	4.42071634336632	10.160105819060135	17.24440429218916	21.519296246238866	0.2157621267841465	0.26432166763043996	0.2432248446741753	0.2766913609112385	0.010703719035444263	0.6876443408928948	0.14750390557577353	2.704992188848451	0.0010015014740516598	0.0010015014740516602	-2312.848696254506	-5027.911842746273	0.0	-277.3683511267576
3280000	-10447.471226193242	-3119.4386103086854	-7328.032615884556	127.2535539830844	21.292064604720466	24.929089180636463	53.99378447052017	40.18950856359783	65.58040588172763	77.9112257094923	62.436671196989295	47.409273076350736	101.23296690493137	58.003714800623534	3.0	2.0	5.0	21.0	1.0	9.0	5.0	1.0	8.0	4.0	3.3275436792346365	12.779596463459624	15.975377162921724	24.480656402680648	0.2486033084933777	0.2662132569004156	0.2491387355247965	0.23604469908141043	0.06760999638777693	0.708653966888773	0.16270540254587526	2.674589194908248	9.748821522115683E-4	9.748821522115686E-4	-2309.95873817887	-5018.073877705686	0.0	-288.30044368660646
3290000	-10456.07417689005	-3115.3687761301435	-7340.705400759906	113.09304640551478	17.97922518873027	67.0067606089978	26.52315846875072	47.32173227414864	31.468753406163533	37.8946049793689	29.59068559613348	180.52629201613243	71.6744256845449	42.22846322551559	4.0	4.0	3.0	31.0	1.0	8.0	1.0	2.0	2.0	3.0	4.258444169849686	8.841867603087547	16.478236521371336	21.416478529463028	0.21930067671068315	0.2618248796505054	0.2429994745629805	0.2758749690758312	0.014225157695440903	0.5679249718498445	0.1759420713535508	2.6481158572928973	9.006241983416598E-4	9.006241983416604E-4	-2317.801546891662	-5022.903853868244	0.0	-281.893092758805
