#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:GI.2_aa_polym_n17.tree" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:GI.2_aa_polym_n17.tree" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:GI.2_aa_polym_n17.tree" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:GI.2_aa_polym_n17.tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:GI.2_aa_polym_n17.tree">
#                    <trait id="dateTrait.t:GI.2_aa_polym_n17.tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="MG515479_Hu/GI.2/Shenzhen-22_2016=2016,MG515476_Hu/GI.2/Shenzhen-2_2016=2016,MG515477_Hu/GI.2/Shenzhen-5_2016=2016,MG515478_Hu/GI.2/Shenzhen-10_2016=2016,MH541042_Hu/DE/2015/GI.2/LeipzigP4-D_2015=2015,MH541039_Hu/DE/2015/GI.2/LeipzigP4-A_2015=2015,MG012441_Hu/US/2016/GI.2/Oakland6371_2016=2016,MF431582_Hu/GI.2/Dublin/2016/IRL_2016=2016,MG012442_Hu/US/2016/GI.2/Oakland3023_2016=2016,MG012440_Hu/US_GI.2/Nashville9411_2015=2015,MK250988_Hu/BRA/2015/GI.2/TO-90_2015=2015,MK250987_Hu/BRA/2014/GI.2/TO-89_2014=2014,MK250986_Hu/BRA/2013/GI.2/TO-07_2013=2013,MK250984_Hu/BRA/2014/GI.2/TO-31_2014=2014,MK250985_BRA/TO-66_2015=2015,MK250983_Hu/BRA/2015/GI.2/TO-65_2015=2015,AB623037_Sapovirus_Hu/OH08021/2008/JP_2008=2008">
#                        <taxa id="TaxonSet.GI2_aa_n17" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.GI2_aa_n17"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:GI.2_aa_polym_n17.tree" jeffreys="true" parameter="@bPopSizes.t:GI.2_aa_polym_n17.tree" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:GI.2_aa_polym_n17.clock" name="distribution">
#            <parameter id="clockRate.c:GI.2_aa_polym_n17.clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:GI.2_aa_polym_n17.model" name="distribution">
#            <parameter id="gammaShape.s:GI.2_aa_polym_n17.model" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@GI2_aa_n17" id="treeLikelihood.GI2_aa_n17" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:GI.2_aa_polym_n17.tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:GI.2_aa_polym_n17.model" shape="@gammaShape.s:GI.2_aa_polym_n17.model" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:GI.2_aa_polym_n17.model" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:GI.2_aa_polym_n17.model" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:GI.2_aa_polym_n17.model" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:GI.2_aa_polym_n17.clock" id="StrictClock.c:GI.2_aa_polym_n17.clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
1940000	-2446.197124154027	-2396.996657857877	-49.200466296150054	-2396.996657857877	108.62080362497039	0.0013445793452082579	1.0	0.7442799767689172	-30.32405667467718	0.9925306737410513	2.2637920405092133	5.314086268196378	13.354965797162746	79.14757737934703	7	3	3	2	1
1950000	-2440.7204708224535	-2401.906198050502	-38.814272771951295	-2401.906198050502	51.69160089958049	0.002910359439174087	1.0	0.9565206834868318	-26.97466623961273	3.5334764333233566	0.8625158732586637	2.381143780364104	2.179189846814815	6.4066195628720655	2	8	3	2	1
1960000	-2441.5535471281382	-2398.377761138945	-43.17578598919312	-2398.377761138945	91.50446622774095	0.0015594648048352776	1.0	0.3632679179141598	-25.637813276400223	8.055539453596502	0.5101416045257491	1.503762902727878	7.837163997428865	23.397366730768407	1	5	7	2	1
1970000	-2468.410693477534	-2399.644550531768	-68.76614294576603	-2399.644550531768	197.98761904383804	7.448182085986955E-4	1.0	1.2186295507771243	-48.99779580906412	3.198781672625933	7.520634890518375	6.477989015041429	15.659387290275221	61.96840008085124	3	4	5	3	1
1980000	-2477.148620531315	-2395.7998295782645	-81.3487909530502	-2395.7998295782645	421.4151569275398	3.9507385303219557E-4	1.0	0.2050768287762546	-57.03390102211162	6.857053757373793	3.9591624617720838	12.34837495145242	51.8300847658793	234.6911751704689	9	2	1	3	1
1990000	-2465.1997283285955	-2394.6382212313997	-70.56150709719572	-2394.6382212313997	205.36505251333682	8.222683432003252E-4	1.0	0.4659202984994748	-48.686697816750936	2.820279125340722	5.679426510583897	4.449647670525438	18.446973497018885	115.25072718710132	1	7	3	3	2
2000000	-2439.0356029935174	-2393.8853047756243	-45.15029821789315	-2393.8853047756243	114.30190704314623	0.0011666531431071435	1.0	0.5014962542886925	-31.155855027972457	0.730587252779258	1.5011759086125962	4.378859615299875	2.8947982266373167	16.043021837862206	4	5	1	5	1
2010000	-2427.5617342591004	-2397.4602552785113	-30.10147898058896	-2397.4602552785113	54.67173687282652	0.002556254046056788	1.0	0.6953963200591038	-17.568711043598825	0.5189315570575095	1.0993815322841758	0.8051192384557473	4.652555484728823	14.443095548473842	6	5	3	1	1
2020000	-2442.4147279508684	-2394.7450836942403	-47.66964425662821	-2394.7450836942403	152.9080471519996	7.617042586587682E-4	1.0	0.43672381965364765	-33.761927222489525	1.8542356484245415	0.7914899778872059	3.2463728843123625	5.989446180971027	18.74056517701697	5	3	2	5	1
2030000	-2463.507349668887	-2399.4597516352237	-64.04759803366328	-2399.4597516352237	197.70165235419404	9.038942599938995E-4	1.0	0.1537779701026999	-46.85121182337939	6.9865358280695204	4.651747522261556	9.447479865180219	15.261646312845109	35.622452271607074	2	3	7	3	1
2040000	-2480.3472191458777	-2394.551187117715	-85.7960320281627	-2394.551187117715	386.91041478248627	3.965262465434212E-4	1.0	0.22135933173594285	-63.52853716085685	11.80828879304882	17.55117291372485	15.6568195998319	50.090154454310294	100.23115967704064	2	7	2	4	1
2050000	-2462.5209323788868	-2394.3204170228278	-68.20051535605914	-2394.3204170228278	131.13078849805194	0.0010197828574836432	1.0	0.4826901913666483	-49.97931463218865	27.515513631330208	16.26971154925942	7.078218909034435	3.6597779176186784	12.889318676471495	1	2	5	6	2
2060000	-2472.1425927220234	-2403.500665088572	-68.64192763345137	-2403.500665088572	99.16486770039361	0.0013978026221989957	1.0	0.5541008288412149	-51.55426283370165	6.52247490717217	14.479876360822892	5.66382262850272	11.622304261845601	14.645241736798203	5	5	2	1	3
2070000	-2448.5631023270976	-2396.146398210971	-52.41670411612663	-2396.146398210971	142.94498417558134	0.0012480519311442134	1.0	0.26677893226552724	-35.09334568913303	5.190999640704494	2.7998309686918805	3.346484969411924	11.997733616019584	44.64064921259527	1	5	8	1	1
2080000	-2471.9216458357564	-2393.704156545696	-78.21748929006017	-2393.704156545696	357.59256153013183	4.836132624295794E-4	1.0	0.26677893226552724	-56.20144100658993	46.192137692978534	3.943091405722619	9.015504442577152	24.396556362071692	54.65957316668116	1	2	7	4	2
2090000	-2442.753523731039	-2392.525292561135	-50.2282311699043	-2392.525292561135	130.4827887620242	0.0011662661784481933	1.0	0.25852258238800374	-34.20819579650871	4.278850169916575	0.7019455855366487	1.6430398512744457	4.427337281311896	26.6718370359744	7	3	2	3	1
2100000	-2448.0574757296363	-2396.3336390742397	-51.723836655396475	-2396.3336390742397	145.1132245833826	9.647296570234621E-4	1.0	0.14347834665004666	-35.08578050594945	2.841378886848133	1.093298367911285	1.935661790130257	8.69256382470528	42.14051481829886	2	3	6	4	1
2110000	-2441.375193579006	-2395.351621060423	-46.02357251858288	-2395.351621060423	90.38109735865132	0.0018230107928660277	1.0	0.13541257995923628	-28.781190690679537	2.6349933384564537	2.724333459802741	2.029968647751357	13.519580462064681	32.66060120720476	5	1	8	1	1
2120000	-2454.4497731441506	-2395.767029665842	-58.68274347830849	-2395.767029665842	155.2540989922054	9.073528733087918E-4	1.0	0.28736846654206893	-42.54340434014287	2.9094692209939037	3.3057874649187875	4.8569379825092405	17.863506363413236	31.686489710633307	2	1	10	1	2
2130000	-2424.1357965656234	-2392.9772374559643	-31.158559109658995	-2392.9772374559643	65.10280665052889	0.0019725551239645014	1.0	1.5444905772863131	-19.684026617255196	1.4830681982018734	1.2060109228124989	0.664884190998894	2.025992907534562	8.600235771520524	1	3	6	5	1
2140000	-2451.925859146596	-2404.5160824262584	-47.40977672033744	-2404.5160824262584	86.18856401528805	0.0014657977476981018	1.0	0.9559212642010432	-31.494776533386958	2.310373009409743	1.4669885248077543	4.902406817848154	10.247801375677849	29.894110997137634	2	11	1	1	1
2150000	-2442.5389621597315	-2396.300807123376	-46.23815503635516	-2396.300807123376	80.97575833413565	0.0014989240575675575	1.0	0.9559212642010432	-31.66855800691926	1.8841392365694	1.087876446317981	2.716499402901563	5.053547831581834	23.793632803006457	6	2	3	4	1
2160000	-2446.937827270595	-2408.487785901089	-38.450041369506025	-2408.487785901089	38.57617788141891	0.002700222198472967	1.0	0.854672608545766	-27.918326745362606	2.3172229041160395	2.1598566953034504	0.6287841121212627	2.0271610444582775	5.141777721292311	4	4	6	1	1
2170000	-2430.028877386264	-2393.52293744118	-36.505939945083746	-2393.52293744118	88.81085611548934	0.0015541189735013168	1.0	0.8514235612350364	-25.067346121932843	1.1318008543187934	0.9156930692600317	1.4314325152013243	2.503446425876269	12.592557826245523	7	3	3	2	1
2180000	-2437.7216860456333	-2400.521744330633	-37.19994171500035	-2400.521744330633	86.30305466395856	0.0013576822821202488	1.0	0.6973941565556177	-25.665844920083778	0.8049738921803495	1.1622410768265192	2.023593559380404	5.661144715854848	15.280756116944202	8	2	4	1	1
2190000	-2453.2351714604633	-2397.168651808545	-56.06651965191864	-2397.168651808545	114.47485114330986	9.129317389414652E-4	1.0	1.1185677982388211	-42.808021651297835	1.8996559948245733	2.0586435615672216	3.552243383884351	6.593198559183841	15.267436153947259	1	5	4	1	5
2200000	-2464.6705902745543	-2395.930085704611	-68.74050456994324	-2395.930085704611	185.3926287130396	6.259881199671931E-4	1.0	0.9420777712933204	-49.879308261467116	8.288969417328998	7.182062133302454	4.997594688724762	19.460678170915482	32.772073219803296	5	4	5	1	1
2210000	-2440.3803039428826	-2395.9483698584754	-44.4319340844071	-2395.9483698584754	79.01447083225176	0.0015536345507906075	1.0	0.7620968122478617	-31.8951192143872	2.3036374124185044	1.5604268526765355	1.9378480759077041	2.7283202700686457	12.736774714634453	4	4	5	2	1
2220000	-2446.1761337701373	-2397.279815696094	-48.89631807404338	-2397.279815696094	89.75016352804093	0.0015911170755148994	1.0	0.5440940819845709	-30.553717937027812	3.257127394179814	1.4573509070236668	4.14405246109243	11.883583168738253	59.47439459127972	5	5	4	1	1
2230000	-2459.4956485403404	-2398.142743884031	-61.35290465630928	-2398.142743884031	134.59851364756457	9.854818723237589E-4	1.0	0.26374257590097544	-43.32188510911479	11.052638683558147	4.482455163516718	4.694953559233684	3.683402499036179	23.477770254116194	3	2	5	4	2
2240000	-2460.9390113768045	-2394.4948292397507	-66.44418213705374	-2394.4948292397507	173.13089604713062	8.089991680791263E-4	1.0	0.6213284972511453	-44.7341776129189	12.796814441036888	4.888068734828433	4.8588382803669585	23.266662180036057	81.69265132807973	2	8	2	3	1
2250000	-2432.619809293297	-2394.7814666137374	-37.83834267955962	-2394.7814666137374	84.62828529072907	0.0016113876623309548	1.0	0.4512525861927922	-25.662284109791404	1.3342762496737373	1.0120002617855726	2.126210418547398	3.9969823469757766	17.014731869207274	2	4	6	3	1
2260000	-2430.3043323563747	-2400.0121223547635	-30.292210001611416	-2400.0121223547635	43.2833287813828	0.004102111196106435	1.0	0.27160170228814723	-18.237135839299917	0.800292412317763	1.0559762964745918	1.204089874398599	4.315000874406169	19.345749132189102	9	1	1	4	1
2270000	-2442.455604672585	-2394.8402335715027	-47.61537110108239	-2394.8402335715027	71.78982566750719	0.0018828781979843604	1.0	0.580708877130163	-31.392609926834183	1.59265524279222	0.718132256194229	3.3961321053181677	11.995934180599471	31.464004179822965	2	7	4	1	2
2280000	-2447.6339118634214	-2396.8693324291876	-50.76457943423381	-2396.8693324291876	85.57008787369433	0.00134008257791467	1.0	1.515209898220528	-30.36314978910845	19.120222358501376	1.5981015060181434	2.66744256533284	7.092037021441983	36.62585618010013	1	9	4	1	1
2290000	-2448.798593676911	-2397.29879524377	-51.49979843314062	-2397.29879524377	103.36731849312159	0.0011788014190047978	1.0	1.2514389910727914	-33.60426372906305	18.382642106656423	2.481953826455284	0.9369462413715614	3.8906707970003658	15.382787966455373	3	5	5	2	1
2300000	-2452.7098554253575	-2402.5664735648875	-50.14338186047028	-2402.5664735648875	90.81130684980988	0.0018872053745808686	1.0	0.22875864187546988	-35.50838074466106	3.509693353254126	3.2974416784687524	1.4089843873144696	3.752367104195555	18.787315164144342	1	10	3	1	1
2310000	-2466.9852418578	-2398.2239293445077	-68.76131251329217	-2398.2239293445077	366.3515981528146	4.477082885592401E-4	1.0	0.16647559577039886	-47.876338203408054	7.099025395546034	7.199694313521229	3.1484612496197517	16.47715182180197	69.05199913772702	2	3	9	1	1
2320000	-2452.1650499539883	-2397.462885548796	-54.70216440519239	-2397.462885548796	82.93270436478856	0.0015166219900415163	1.0	0.47736483782572803	-37.251455208460875	2.281706450956309	5.173841857048769	3.642427850210582	6.499942374243984	37.435700193933215	6	2	3	3	2
2330000	-2451.603068301079	-2395.185148926511	-56.41791937456807	-2395.185148926511	142.6427830309117	0.0012326087690450417	1.0	0.2426784063793809	-39.27385341339274	1.8153604647159143	7.2912658228612575	3.800442911441868	4.676506404709103	23.739331918200612	9	1	2	3	1
2340000	-2448.6485765791685	-2398.1048675077245	-50.54370907144415	-2398.1048675077245	158.7190647345779	0.0010931508081809386	1.0	0.4340745896333249	-36.01940559583388	1.4991509743481308	1.3140643303291477	3.9795346366687934	11.371138592388544	27.662600527348626	6	6	1	2	1
2350000	-2446.7461006681015	-2394.4034120759165	-52.34268859218486	-2394.4034120759165	128.30011779434426	0.0010247199664548336	1.0	0.3418731965880683	-37.252658984829864	9.520633659231583	2.290483880557582	2.4949229180218198	6.2853171661816996	17.667501544246925	1	1	9	3	2
2360000	-2464.3685591648486	-2398.5348699616384	-65.83368920321035	-2398.5348699616384	307.31096962158273	3.6659338305014257E-4	1.0	0.3418731965880683	-45.74418688653646	2.6049173899980738	5.999358245205208	8.21885087383828	9.531468069944218	65.26570557672603	3	3	5	4	1
2370000	-2456.797555464166	-2392.531932849519	-64.26562261464754	-2392.531932849519	286.0773341883147	4.59224464037109E-4	1.0	0.28751876139644306	-41.99374089028271	1.598149460455924	3.6979071773854386	6.3537533967421185	10.551417591944396	103.83510331798325	1	2	11	1	1
2380000	-2455.20774281446	-2393.7221053090084	-61.48563750545149	-2393.7221053090084	102.80395815510191	0.0013592421198185933	1.0	0.32073121953874967	-41.18423838518805	6.272634177115857	3.083308107056617	6.863121849525622	27.378056839781415	88.69855349759521	1	6	7	1	1
2390000	-2438.823900015796	-2392.202190085875	-46.62170992992095	-2392.202190085875	99.21606937486645	0.001590501292680568	1.0	0.28033107650573824	-29.638609753995205	1.525305148395851	0.36985712147963734	1.8832104740692428	7.340342618583923	36.662580086359505	2	3	9	1	1
2400000	-2423.809081242698	-2399.499760903257	-24.30932033944122	-2399.499760903257	36.74148559981652	0.003195989908827227	1.0	0.41130878289211337	-13.996097013392259	0.3153423812036519	0.5711304450551871	1.559795758543615	3.034417285880908	14.346922585350672	1	6	7	1	1
2410000	-2434.2682386715187	-2400.8244113939263	-33.443827277592355	-2400.8244113939263	75.20888236299012	0.0017471841159602515	1.0	0.33018179448339935	-23.633822004111735	1.0158491757096133	0.4937465793452658	1.7445879467939822	4.91071864545827	5.755006041638709	4	6	4	1	1
2420000	-2430.8643893620538	-2395.3967856846666	-35.467603677387046	-2395.3967856846666	84.48219173682736	0.0019812918268939917	1.0	0.45226505485787066	-20.224547210464063	1.7890836253713294	0.5028455596459728	1.4539254190595619	8.96994336760649	21.57078847325189	1	9	4	1	1
2430000	-2456.67870220583	-2390.340118851547	-66.3385833542833	-2390.340118851547	253.2492035886036	5.657418083967667E-4	1.0	0.3920723404829405	-50.00229941619304	3.3597050681616984	5.991242593668065	4.020398472500146	6.091905223672251	27.79313009459887	4	1	3	6	2
2440000	-2453.8526893941876	-2394.076803925021	-59.77588546916671	-2394.076803925021	249.03621898431945	5.657658087876142E-4	1.0	0.653018064812384	-41.57626807822513	1.7326211165545449	3.572126683656308	13.705865050249685	15.870233115806833	43.4114559768257	10	2	2	1	1
2450000	-2451.4626306484674	-2397.912923724534	-53.54970692393365	-2397.912923724534	86.35743568964918	0.0015914747317780336	1.0	0.37479090543446236	-39.62875107333842	1.9606847077280212	3.4826814689200263	3.9529760477037206	8.947975911811929	19.78377867884176	3	1	6	2	4
2460000	-2447.939055759328	-2397.3857221082358	-50.553333651092	-2397.3857221082358	92.6144447506456	0.0015017343666920402	1.0	0.3963643619538644	-33.334733174268564	10.95020964106664	2.3570276152737253	2.2327991539274437	8.991225037688281	26.876422708021128	2	8	4	1	1
2470000	-2451.660992603292	-2397.3445479955026	-54.31644460778937	-2397.3445479955026	83.39556855814882	0.0015267439109554685	1.0	0.5690650129145283	-39.883941905802104	3.4843704984019412	3.2732288407102983	1.7370202951814813	7.575739370108872	13.428330540452162	6	4	4	1	1
2480000	-2442.493546176448	-2394.2069006473766	-48.28664552907158	-2394.2069006473766	128.41221021837598	0.0013692072701088414	1.0	0.15157509105945702	-32.00084787334738	5.496028729224365	1.6205131464610965	3.457416433765986	6.973899811450982	32.18639086202036	1	12	1	1	1
2490000	-2436.7626812864874	-2396.3304755844256	-40.43220570206178	-2396.3304755844256	83.09676666484711	0.0018430450794604243	1.0	0.20659265490135853	-28.291862828963772	1.2062555992658643	1.6814272326138084	3.4583155609073697	4.430661646458665	15.852358831418009	11	1	2	1	1
2500000	-2447.7195855129316	-2395.5435002527247	-52.17608526020703	-2395.5435002527247	64.94615826999284	0.0016887649746748581	1.0	0.523347902605679	-35.28861479707675	2.6604614461710687	3.26858582137478	7.115051158605915	18.81830177504238	42.82083577252758	4	5	5	1	1
2510000	-2445.907621960311	-2398.790140644578	-47.11748131573328	-2398.790140644578	94.9035855058626	0.001575363584304689	1.0	0.6171264314206337	-31.15056828051911	2.2508356595505226	3.347383110418338	3.0779810345407497	3.2248220368069718	21.830284350984716	1	4	6	4	1
2520000	-2460.6839518568217	-2400.030653134677	-60.65329872214489	-2400.030653134677	122.33439066957922	0.0013063611227535704	1.0	0.27982520680649536	-38.07086103762615	1.1802117183772851	1.768026400594741	4.7478911556884515	23.745476614501776	177.88977960936697	6	4	3	1	2
2530000	-2430.7087929517475	-2393.983251657953	-36.72554129379428	-2393.983251657953	56.546690238945715	0.0024313036115611655	1.0	0.9018156616560656	-26.047064699094786	1.075922664742958	2.6981961206858305	1.7009109535525946	2.920645779832076	6.365428179886834	9	2	3	1	1
2540000	-2431.72423251085	-2398.688790716898	-33.03544179395219	-2398.688790716898	37.51413926417144	0.0034503517905012247	1.0	0.9442152079345401	-24.658817914431097	1.341767172237782	1.5703457734170252	1.02745340506625	2.0250174465554496	3.776507004300193	3	7	2	3	1
2550000	-2447.140898969431	-2402.590427947321	-44.55047102210969	-2402.590427947321	64.0425437832824	0.00208898345058565	1.0	0.642344053818021	-29.45281538158057	2.1892593682637687	3.032175664723432	3.5165500796643157	7.836941369427909	28.912194479695184	3	5	6	1	1
2560000	-2434.8942151103433	-2396.5712767343825	-38.322938375960824	-2396.5712767343825	71.30222606514302	0.0019940738131681937	1.0	0.2405858451079925	-24.537826717487732	3.6963530276747973	1.4340257976714637	2.709823478753946	5.094233766348356	19.29095622254407	1	11	2	1	1
2570000	-2454.832045196705	-2398.813429790287	-56.018615406418206	-2398.813429790287	87.58766044771583	0.0014367871394708343	1.0	0.706057359461396	-40.98554175333783	3.063052937387531	3.5229753665547894	6.650635316582557	2.466683002541799	11.402153696093048	3	2	9	1	1
2580000	-2433.7180044864294	-2395.443704809605	-38.27429967682439	-2395.443704809605	57.36026428359688	0.0021757073812687378	1.0	0.5501407953132231	-26.78392561642696	1.8872633037759818	2.093721760275618	2.865913850905024	4.714504994057127	10.392030943593078	4	6	4	1	1
2590000	-2450.488116728157	-2399.129847782316	-51.358268945840926	-2399.129847782316	84.51698592671394	0.0013974566655618754	1.0	0.19120681588445854	-34.733764520707496	1.4122929282673733	1.7104866795442266	3.829141290158468	9.34003284464931	53.61341436036187	5	3	1	6	1
2600000	-2418.9797834936885	-2403.161587539308	-15.818195954380581	-2403.161587539308	28.498004187451507	0.00453673943303126	1.0	0.802079774299142	-8.886171006618724	0.5340393493348643	0.9054145717272553	0.33638741400598443	0.8692613071788402	3.531320180155337	3	1	10	1	1
2610000	-2430.1650706555865	-2395.6765110923375	-34.48855956324887	-2395.6765110923375	94.17013909431459	0.0014276844135789662	1.0	0.6823477034750948	-21.223449853051513	1.1480656125672652	0.8896877333680779	1.4368101869402625	5.3137257968511635	22.862764222605616	4	9	1	1	1
2620000	-2426.041615605388	-2391.421583233431	-34.62003237195693	-2391.421583233431	66.50044828008919	0.0021142721171171245	1.0	0.2905083946930725	-20.899990746594206	1.751791221289761	0.7648436988094397	1.0822206625892536	5.555177482214899	21.098021590016863	4	7	2	2	1
2630000	-2426.5559688901985	-2396.398200835403	-30.157768054795707	-2396.398200835403	69.99798273355492	0.0025649455077350865	1.0	0.3664982349500725	-20.56249469361192	0.8330124156375485	0.8727935887276951	1.2389533268255197	2.328942074785403	10.069218299875423	4	3	5	3	1
2640000	-2438.9513065428496	-2400.1301461714597	-38.82116037138986	-2400.1301461714597	61.661331927726934	0.0020268264098001203	1.0	0.7562483680215276	-27.426707498347085	1.2269070329102285	1.5998147700612453	3.23931361905772	3.520441868318458	10.243932379303029	6	5	3	1	1
2650000	-2450.2841790737575	-2396.686283631144	-53.59789544261365	-2396.686283631144	112.10611503768979	0.0012629784008778278	1.0	0.28000512257406845	-38.054618489735745	1.883185267630266	1.5789592117727151	4.585334538549089	9.230234560290846	37.28796865434236	11	1	2	1	1
2660000	-2439.2861091521877	-2396.60211874581	-42.683990406377745	-2396.60211874581	108.2299002414358	0.0013042526517919677	1.0	0.2600685741152416	-29.72285544906387	2.37735715173253	1.0603802963369817	1.8610922846459417	5.159347515727518	18.96122365287356	6	7	1	1	1
2670000	-2454.836443369997	-2396.149575698911	-58.68686767108606	-2396.149575698911	184.43061500305703	8.778490852796241E-4	1.0	0.5337349972022744	-42.71063668126565	3.6508044048072787	3.4713649406050804	5.643523797634286	4.039317336600887	20.960580328494874	2	8	2	3	1
2680000	-2465.9780416947233	-2394.2594165766764	-71.71862511804694	-2394.2594165766764	119.76914572300483	0.0012047732284508677	1.0	0.4021462472957137	-49.00289753823075	46.49486644760474	15.42488106610217	3.4148022422597424	12.216492627382644	49.322390207076275	2	1	7	5	1
2690000	-2444.157323314779	-2396.8622288541	-47.29509446067924	-2396.8622288541	121.8432998297971	0.00119348036930999	1.0	0.45985382746418935	-32.05735461913183	2.1465846631625776	0.7651156027124958	1.3509386362057063	7.855051714582772	25.287671529760058	3	2	9	1	1
2700000	-2449.814882450281	-2394.708204276387	-55.1066781738941	-2394.708204276387	150.00461139015138	0.0010258561716982508	1.0	0.41584549128358184	-39.35891542617597	3.718912586914857	2.06878219007673	5.079325996222718	11.131400095058096	30.501402740247315	3	4	5	2	2
2710000	-2435.8255225826056	-2403.981663247737	-31.84385933486877	-2403.981663247737	40.87105675203635	0.00300195522424245	1.0	0.3252535408900518	-20.027392845627446	1.2511469181322423	1.2949020208564619	0.830481069265161	3.8030799635382126	12.850253475667607	4	8	2	1	1
2720000	-2439.788660194955	-2393.846945567079	-45.94171462787605	-2393.846945567079	82.68996832464242	0.001976107367703965	1.0	0.27538821601643265	-32.269062550239894	2.847518679814597	0.4771820479019303	1.241513795565668	3.4666989203377274	17.41335095174258	3	1	3	6	3
2730000	-2436.0288608398205	-2394.0195314558823	-42.009329383938116	-2394.0195314558823	85.11923328012887	0.0015698300809787495	1.0	0.4655585114139642	-28.20140673660243	1.3640733285495852	1.7849554005306085	4.252671365830885	11.27997610380031	21.747143458269665	5	5	4	1	1
2740000	-2429.7859023622286	-2401.708186670234	-28.077715691994204	-2401.708186670234	34.35114347844024	0.003572868164000459	1.0	0.36128699963644695	-19.14336605984451	0.7232076443520008	0.864861025685605	0.7065518655488718	2.3609295622873425	8.264119464215076	1	12	1	1	1
2750000	-2431.4693133815117	-2396.085794024855	-35.383519356656535	-2396.085794024855	53.58240391401221	0.0023419383840054095	1.0	0.37827292995304374	-24.134205293876377	2.1464714700191507	0.8291869160556222	0.9599828331549104	2.310283245709715	11.05133126649754	2	11	1	1	1
2760000	-2451.161430426221	-2395.1189586126334	-56.042471813587845	-2395.1189586126334	161.9130149799758	8.980525677635033E-4	1.0	0.37546019590329927	-37.32249424131422	2.059584867035273	4.9501963054590945	8.422627386264708	6.058226910230725	39.641987511888814	5	3	1	6	1
2770000	-2459.0195720057036	-2394.2240759591373	-64.79549604656616	-2394.2240759591373	194.64969116112727	7.640757492013259E-4	1.0	0.17626117241043676	-46.14697292542111	1.5607907056714843	4.9717935517837795	11.16325186989681	29.122199362372424	62.742694988153694	3	8	3	1	1
2780000	-2491.84734557918	-2397.3238150974275	-94.52353048175225	-2397.3238150974275	863.4296408078214	1.603640123793492E-4	1.0	0.5540290728096974	-70.96784555110354	18.488746934887434	21.265892277041804	18.063948057967448	51.34606544379735	125.05946827320099	1	8	2	1	4
2790000	-2470.7240856437425	-2391.0273690205	-79.6967166232424	-2391.0273690205	569.0458610221398	2.628829167798573E-4	1.0	0.4107506206674704	-57.537862108776054	13.536598576274727	6.323403420849444	8.711141193504831	40.30051626902529	95.15069855652	4	6	2	3	1
2800000	-2478.5819680814784	-2397.5462729548576	-81.03569512662088	-2397.5462729548576	346.80663465660336	3.0597138075250465E-4	1.0	0.49278680703371897	-55.93389743754982	16.33383912053172	5.833626071147675	21.64800586617261	69.46354755820414	185.2144760002144	5	7	1	2	1
2810000	-2453.495656242089	-2400.2832352627493	-53.21242097933974	-2400.2832352627493	122.00944304625335	0.00138474964967561	1.0	0.448720284836908	-35.02271920751204	2.7172642982488546	2.651563880840489	6.326198911568621	10.053029685085088	56.93270439452223	12	1	1	1	1
