# BEAST v1.8.4
# Generated Mon Sep 13 16:59:13 JST 2021 [seed=1631519942828]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skyline
1570000	-6776.532308364916	-2325.4801390615	-4451.052169303417	38.256794179738606	0.7329310011931682	0.3444201665670022	0.7134183837661661	0.6292362862161169	1.3223107885456888	1.9075388890958362	1.3543287819615373	0.8285529938853375	0.922813044228281	0.24177927225817653	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	9.733210117173531	15.473293094725122	0.25809752842687744	0.2762443191880109	0.23441832664276002	0.23123982574235266	0.30352760229465015	0.004466047300730155	0.004466047300730155	-4451.052169303417	0.0	-9.914636084194282
1580000	-6792.46819105041	-2338.4237032425317	-4454.044487807878	42.54542528995122	0.4803619201013727	1.9775047673858384	0.9256178114291481	2.388278836370092	2.983576562089623	0.5009613272681455	0.6547989783121209	2.374207000505461	2.127140659987288	2.9659219540104487	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	13.129216827772995	18.34916749687515	0.27256834137588964	0.2605288459846595	0.22120054788878332	0.24570226475066856	0.2491814286246842	0.00418882305578026	0.00418882305578026	-4454.044487807878	0.0	-12.841531599901558
1590000	-6774.745319704224	-2333.5671954321933	-4441.178124272031	46.46925547865279	0.12860339517985875	0.25741735344411587	0.4085749670065726	1.745328350966451	1.1134474327581807	0.8656666943874772	1.382616558341672	3.3553191634211457	1.2588016557348314	2.882412228583249	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	8.880842066231168	15.994234756640406	0.2677702263123456	0.2636459100460724	0.22702675538370384	0.24155710825787924	0.2255456417694547	0.0029064268665608987	0.0029064268665608996	-4441.178124272031	0.0	-14.89489291301009
1600000	-6794.204572151328	-2343.1211624856364	-4451.083409665692	40.23274529657177	1.0568339140504643	1.139744660831863	1.2689159069558504	2.092137882224138	4.325693654591203	7.193938593456483	1.7595845158702266	2.137363649857439	3.1774409554073566	1.2465222895432582	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	9.62439233646059	18.471016014076476	0.2664814545655821	0.2503500643086364	0.25847432445296975	0.22469415667281287	0.18244224879324616	0.004164366831620516	0.004164366831620516	-4451.083409665692	0.0	-17.610999461202464
1610000	-6801.342685674396	-2354.865928593981	-4446.476757080415	41.1339740781399	0.3396595666714928	0.9459286694147507	1.9989052254092443	13.92190189751557	4.30085132755204	7.069218828613433	5.25256829583036	6.890457912663619	5.911208488218487	15.562579952952055	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	7.142454009114048	12.789377177684152	0.2599620311084238	0.24746390812008565	0.2371843878415407	0.25538967292995085	0.23487172891351193	0.0035267785459561123	0.0035267785459561123	-4446.476757080415	0.0	-19.468429837740644
1620000	-6776.010591077859	-2336.4366038062726	-4439.573987271587	43.67369906365155	0.6951797645279704	0.6918780641554728	1.3884872276454705	3.0187377119646994	3.5141905182555764	3.8515921671312574	1.5207507641666214	0.8765734967558667	0.5568352415598926	1.9757596388484926	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	11.18071483707977	20.72050550530985	0.26530928758830924	0.26567456355817304	0.2310071185191285	0.2380090303343903	0.18495833820908728	0.003865601306096752	0.003865601306096752	-4439.573987271587	0.0	-13.269115251149062
1630000	-6790.037577110918	-2341.697601907267	-4448.339975203651	51.73314805862752	0.8478305475146629	0.5367778822386724	1.1065339700288586	1.1765207581222359	1.518166561047485	3.4437521994445346	1.1316766891738441	0.9449978610853701	2.6072001321851443	4.355770745185775	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	11.86166553280735	21.38601496915263	0.2551767709827349	0.25500270901453204	0.252710086382587	0.23711043362014692	0.23771662690763634	0.0030357528465398695	0.0030357528465398695	-4448.339975203651	0.0	-18.828369186808537
1640000	-6768.991929862498	-2327.0845835554637	-4441.9073463070345	41.67956202897168	0.271636777946645	0.14150659056868023	0.16358851988050888	0.5426852263247688	1.7777870374882017	2.514872307914076	2.970228576733263	0.9968932210369988	0.8084087844508369	1.036232855344671	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	7.957531870564643	13.099298446461304	0.27528130940114093	0.2545416967069603	0.23135069210409373	0.23882630178780595	0.17855066494043018	0.00348442814045858	0.00348442814045858	-4441.9073463070345	0.0	-12.146451689194786
1650000	-6794.541671331901	-2342.9165414286845	-4451.6251299032165	42.4082896573499	1.7560013710894395	0.6858402141180994	1.7895748494577983	2.267064236842009	2.8621239449999782	3.095372210414116	1.1366103505982874	2.7258665543304863	0.4266140257696314	1.225534762184693	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	14.513213588240678	25.272750118142273	0.2815065638879731	0.24397109889827173	0.24260576003363857	0.23191657718011752	0.22083085994482024	0.0037522373269356407	0.0037522373269356407	-4451.6251299032165	0.0	-16.92167382763845
1660000	-6779.63215085961	-2332.8812791055984	-4446.750871754011	39.63766346501713	0.135328292824117	0.265873962219304	2.1179572934962767	3.289645339892298	1.5798892080096594	1.7402995093234312	1.2646773081023712	0.40179854876829985	1.539909814271077	0.9834960251963819	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	13.250586368024289	22.092485611130986	0.270080714520157	0.2569672659426205	0.21652582105256205	0.2564261984846614	0.203217141163365	0.004739964503990733	0.004739964503990734	-4446.750871754011	0.0	-8.283386601460894
1670000	-6788.4441913550945	-2339.847896849842	-4448.596294505252	44.986521069672165	1.0584162634097178	0.6126577976194881	1.2256544525524418	2.1379171794146896	2.1816603771918945	1.3229101600474273	0.5903077839569001	1.3718647883829103	1.5530642016389544	2.7619156455808627	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	10.533961800522368	16.243319559813106	0.2622380409275253	0.26729628244346204	0.21600772671673954	0.254457949912274	0.2647727715242361	0.0032294748370751076	0.0032294748370751076	-4448.596294505252	0.0	-19.06044780721165
1680000	-6780.576241650559	-2339.7960331571035	-4440.780208493455	50.82219974578175	2.3919222881081166	0.26846786626109614	0.3221412782694017	0.6738225131267034	1.3530676418861065	2.1858367561863217	0.774524519191468	0.45785055395975294	1.8023667962468792	7.1843345685353075	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	10.23096445828185	18.003715780161432	0.2655442287105545	0.26823620696190276	0.22893073434988398	0.23728882997765954	0.25037923049122457	0.003226372953937248	0.0032263729539372486	-4440.780208493455	0.0	-16.982991784211087
1690000	-6779.4245950549475	-2333.185202809502	-4446.239392245446	41.31844161201203	0.41985966106077444	0.2935549323752557	0.9403617265216768	2.1001372425105123	1.6213634411582505	2.3062637141840345	1.46665856606418	1.2003348632647086	3.212913114299585	2.186995088009852	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	7.001432340584011	17.188811684448687	0.28336117712708336	0.26284673825200855	0.23040724245994626	0.22338484216096266	0.16744773755709363	0.004203027031623213	0.0042030270316232125	-4446.239392245446	0.0	-12.541247368216862
1700000	-6780.444525891617	-2329.4548605202494	-4450.989665371367	38.33920771275462	0.8650980650410358	0.5851849894017358	0.8188054414904092	1.8681339212991523	2.81082457666843	1.735145047050283	0.36941589539905645	0.519250894037717	0.4284400126397674	1.0427410092882297	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	12.945010819038536	20.33407500872483	0.2571538198432295	0.2785121612960739	0.22402476736366636	0.24030925149703103	0.17061784113687728	0.0049781928759400716	0.004978192875940073	-4450.989665371367	0.0	-11.031056152419922
1710000	-6791.832128337058	-2346.726720903179	-4445.105407433879	47.22583861644569	2.7014797120399545	3.3493570429376773	3.2485482029946176	3.54949499665728	2.2702128733946925	1.3413262330167381	0.917042155045414	2.229461532797028	1.9602109077078878	4.500283304469688	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	9.147725353692234	13.788836310024154	0.2670061185984298	0.2650065764248617	0.23428617781545477	0.2337011271612545	0.2668886562656185	0.0031266878371159165	0.0031266878371159173	-4445.105407433879	0.0	-21.114652277452333
1720000	-6783.94533782387	-2339.887129614867	-4444.058208209004	44.609502712457264	0.28766326855446367	1.1084094951156522	0.9489555230777144	1.7030892162246452	4.107232601562563	2.31871518218626	3.4880535697829194	0.8366790843456252	0.8068518186359991	2.0463645438249873	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	11.077849979504316	18.507409716942174	0.2444235015235168	0.26275041357096873	0.25645058227596423	0.236375502629551	0.18912996203948698	0.0036938281658722297	0.0036938281658722297	-4444.058208209004	0.0	-16.34779392583541
1730000	-6777.244995370349	-2334.235525696395	-4443.009469673954	45.987109325241086	0.1847689341621461	0.1760788914286145	0.12273644224362182	0.4927870534189399	2.8329884985372265	1.5120255575184822	1.4603250678135775	2.413946347874858	4.817289774568425	2.3100742737201765	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	8.204266300228586	22.08128743814965	0.2843403811744753	0.25141853279658954	0.22809873748039494	0.23614234854854105	0.1984554100386912	0.003212980837666474	0.003212980837666474	-4443.009469673954	0.0	-13.447496115441016
1740000	-6781.669816296246	-2340.684480655205	-4440.985335641041	48.65896988220387	1.5833955735862597	0.24966122857865525	0.47885340543752813	0.9188967079098139	2.85594698896752	2.771410031422747	1.5856695695752676	0.7801036360893658	1.3693148266135209	2.905767846297789	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	16.566209665466904	22.70550087623574	0.2592867153089923	0.26453058657907336	0.2345567012334975	0.2416259968784375	0.17789026341454253	0.0034485766145970187	0.003448576614597019	-4440.985335641041	0.0	-17.569524510770417
1750000	-6774.811148081126	-2330.3316551794483	-4444.479492901678	40.162814537529606	0.26604981906902014	0.3115312579311006	0.7103262695898463	1.0326968262089393	2.4565448621548542	1.4858918689644558	0.8711604457254442	2.3700341372658404	1.569094497013412	0.8901183906411453	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	9.860306613798285	16.341171411489597	0.2677008348470327	0.26667953408245815	0.22058298092137657	0.24503665014913323	0.16980010707778623	0.004253352480904694	0.004253352480904694	-4444.479492901678	0.0	-12.321928039826062
1760000	-6803.284172487083	-2350.0407431089725	-4453.243429378111	40.62316059006677	4.459224357184425	0.9871486960625621	1.5917759125484259	3.7851556440019305	3.0247115208493245	3.285966551167826	2.81874114202233	13.021751932161225	4.13734087613397	1.985623780915411	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	6.676753714987219	14.419194282983245	0.24080344786314442	0.26472989126535806	0.2392971379463445	0.25516952292515366	0.18397025645509862	0.004389345531493867	0.004389345531493867	-4453.243429378111	0.0	-19.220982447635095
1770000	-6783.976610099189	-2340.417879123314	-4443.558730975876	46.08966803394524	0.10505020099899094	0.4526938833810883	1.0612553887997367	2.957020841430487	5.52647575925167	1.3291586099285049	0.32136242560713235	0.9640161470139095	4.777822692372441	11.667620688541904	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.826898818737211	17.455028138237573	0.2667240754445205	0.248741731639303	0.2486576070828418	0.2358765858333354	0.14775088442005446	0.0036372779236592233	0.0036372779236592233	-4443.558730975876	0.0	-12.65496762006519
1780000	-6786.174679374286	-2345.583318288466	-4440.59136108582	47.430164499058904	1.0455981240059178	1.2617884100197783	0.9028838770583081	1.9614705232121281	4.644284986517936	4.355835078886094	1.1972009437587947	2.464114318047852	2.6807089093832004	2.115789903027323	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	12.734616857169389	28.927397535495697	0.26494154858652214	0.2520559121557242	0.23421387467376087	0.24878866458399337	0.23045933200848168	0.0036627858252265898	0.0036627858252265898	-4440.59136108582	0.0	-19.0062323849682
1790000	-6784.4991710020895	-2343.0168445444365	-4441.4823264576535	51.51245289910463	0.39800363662507265	0.5368223617209728	0.853157617931924	1.8473047098700612	3.344782337399982	1.6679069005801437	4.554015027010306	5.4815630237009385	1.0436193236708964	2.6029212842310594	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	9.18182104470368	16.51117153168597	0.24610702488207206	0.26743318096244745	0.24659081609973343	0.2398689780557476	0.1829501616905687	0.0028933990991943104	0.002893399099194311	-4441.4823264576535	0.0	-19.24713970423346
1800000	-6770.023004163881	-2323.4263572632735	-4446.596646900607	39.012355532615416	0.11134937558172588	0.14995248451395382	0.6022131176676259	1.7971288866597321	1.3641388970778505	3.1813098611085886	0.6187732268549325	1.1470807078054002	0.3507032033037901	0.32529458533606836	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	8.642292595801703	17.61822533042088	0.2677226280947593	0.2383902173403205	0.24079686113094118	0.25309029343397965	0.21602957732428574	0.004331991402854816	0.004331991402854816	-4446.596646900607	0.0	-7.547947729237377
1810000	-6765.668175611276	-2317.503103195216	-4448.165072416059	38.224584701971736	0.04473256023823164	0.13254951402013404	0.3100675386974965	1.3015378363508219	3.6387567164651977	1.8535600395209069	0.14438792741005463	0.23538272514137545	0.4350555278087418	0.09144013279977624	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	12.22431031277888	18.091200357448802	0.27662778147132017	0.25480273187272406	0.21594444953919545	0.2526250371167609	0.2428326910333273	0.004738995643524557	0.004738995643524558	-4448.165072416059	0.0	-4.255003425800664
1820000	-6786.148134938929	-2341.697595961002	-4444.450538977927	38.523494971827745	2.0398310179058408	1.573270803414515	2.806279047788127	12.305807819228598	2.677424193598212	2.5307473963209977	0.5728038920638691	0.6263981643485899	1.2536508165494076	1.4882956310517315	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.175024457089178	16.90978565003808	0.25766457823501066	0.2630839841672059	0.23356681959456732	0.2456846180032166	0.22591050403427598	0.00422495527418482	0.0042249552741848205	-4444.450538977927	0.0	-14.882096125705246
1830000	-6775.931914548668	-2325.3281527886725	-4450.603761759995	38.23076856523519	0.5427010676259642	0.3217867615357849	0.3391846930230414	1.0633557418995512	4.331422739852536	2.463101600338895	0.5750928361269836	0.7082781572710304	0.3856728959451144	0.3452888088238661	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	12.003413042715685	17.470788167596535	0.26740264168796213	0.2461828370137088	0.24590870640268897	0.24050581489564055	0.21711794664633222	0.004332129784498496	0.004332129784498496	-4450.603761759995	0.0	-7.974847914663637
1840000	-6784.171051956986	-2343.488430275155	-4440.682621681831	44.60861722596935	1.3111334221238327	0.8757135070287541	2.239386481994668	2.5926782980263146	4.100746639601443	0.8179427293456671	0.816868844814215	2.2905503669593905	2.102860804273439	7.53592992304381	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.48019946498234	27.00579655060595	0.2626333113405561	0.2586621941604152	0.23470939673663732	0.24399509776239178	0.17576909018394862	0.0038905168401671087	0.0038905168401671083	-4440.682621681831	0.0	-15.378198373775678
1850000	-6789.771121399064	-2347.539264019215	-4442.231857379849	46.19651215871672	3.120920930258765	2.8209297997637868	5.646024558808036	1.3934638921395783	1.6233517230214047	2.225804654248574	0.2298296146856191	1.6825812447773965	1.232470829059576	3.6501304292328647	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.59524308683908	17.40587532358952	0.28091690443757716	0.2505958946367891	0.2298512429624737	0.2386359579631604	0.22257107927987874	0.0034743571247351688	0.0034743571247351683	-4442.231857379849	0.0	-17.78388412297717
1860000	-6778.541933104687	-2337.54059057268	-4441.001342532007	45.80819538315252	0.1077538236038388	0.37550201461607235	1.1167129955413886	3.6072907612045517	3.6515638652951257	8.415429852323426	0.23429841803079346	0.26538082565382004	1.0153270721399938	4.249411234384798	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	13.518108639624124	22.111823402778917	0.25886066648644096	0.2671188562120848	0.23665930250400696	0.23736117479746763	0.17318229641024674	0.0038442802762549944	0.003844280276254995	-4441.001342532007	0.0	-10.342294172014375
1870000	-6777.380957983798	-2331.5433124608526	-4445.837645522945	40.31196519603402	0.2571600367850289	0.34015650609943526	2.1225957356018874	5.548408516584489	1.896042808078745	0.48322340070569214	0.7884596950370403	0.7206734837988926	0.7426309101259804	0.6265050657539593	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	8.943027386847655	21.236969860706235	0.27186567679793927	0.26810375346294957	0.23857450183145276	0.22145606790765882	0.14103973403868364	0.0037993818357558527	0.003799381835755853	-4445.837645522945	0.0	-11.122414528198563
1880000	-6780.507410067072	-2335.7988845008613	-4444.7085255662105	39.26722256191972	0.1788571973220848	1.3776023077666004	6.270504575119733	2.241892337086053	1.68784353245064	0.9196256580845471	0.68795011139096	0.7861345649562991	0.9365345535842969	0.6747784722840422	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.717713076046225	17.569642591407035	0.2569755960756991	0.26196275943530056	0.23349571326962054	0.24756593121938023	0.22253209156382148	0.0038067166890610976	0.003806716689061098	-4444.7085255662105	0.0	-11.604887441262154
1890000	-6787.098079914782	-2343.94177820174	-4443.156301713042	47.09191813940059	0.18376541900462176	0.658499585411721	2.0339502987325577	3.4832322563670735	1.7609811020062036	3.054497953147875	1.744456444069634	1.2505305512036624	0.8313260971771154	5.0147089216188405	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	8.79418546771783	15.37151708034376	0.25539548549034313	0.25781257625914256	0.23487289152487284	0.25191904672564197	0.31151889457291393	0.003124768892479531	0.003124768892479531	-4443.156301713042	0.0	-18.022213788510882
1900000	-6800.835823123353	-2349.2943529957092	-4451.541470127644	53.353122469030474	1.1346418318707563	1.0571936427008548	1.2963983326503494	1.6908545812944753	1.1107852200750845	1.9171648891970254	2.9568034697506707	3.739063534840431	3.888329609830436	17.513689466923775	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	11.968646244517982	24.52373957669056	0.2660756146407604	0.27930654389232595	0.21871040372910508	0.23590743773780914	0.1613039124016766	0.002716529390139208	0.002716529390139208	-4451.541470127644	0.0	-21.426946942607728
1910000	-6772.612920940148	-2322.578106665855	-4450.034814274292	38.40595443126202	0.19152526017933094	0.26476440777080973	0.5498876661331767	0.6590162699977382	2.5116284315425568	2.0717183516482414	0.9753268422591136	0.6486327026517713	0.7590856911427362	0.21086350745778976	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	11.850506847383626	21.298762514038042	0.2457051436215004	0.2737661133830997	0.2466207446742893	0.2339079983211112	0.16442904507413972	0.004547070018867777	0.0045470700188677765	-4450.034814274292	0.0	-7.192480165502464
1920000	-6781.885419131384	-2332.646612079766	-4449.238807051618	38.29539196528393	0.5302490565951126	1.0501689691532987	0.35366104302213436	1.7156718338346093	0.6465601415551644	0.44172530759276074	0.7299904702801054	1.6879431132441243	3.057583162069371	0.813404999767439	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	11.254181476706023	17.381294272804574	0.27055307321892996	0.2490676235689272	0.23559274563855276	0.2447865575735906	0.38906268673957956	0.004286097650579508	0.004286097650579508	-4449.238807051618	0.0	-11.933565731347592
1930000	-6791.2099207306765	-2348.4188105158732	-4442.791110214804	50.47165912009652	0.21677388562919991	0.4321475709254976	1.7055175784476504	2.3567411093518706	2.621397086905676	0.716792196824566	0.776427718983106	4.919136015533217	5.5404532674895215	15.955413323944894	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	11.858091013500728	22.042411681330794	0.26933548372422844	0.24016934383765276	0.24892890154607178	0.24156627089204752	0.2200601732032934	0.002603625902064388	0.0026036259020643885	-4442.791110214804	0.0	-19.2152765803256
1940000	-6806.657156822822	-2359.450694983647	-4447.206461839175	56.79333264411383	1.1401170625439931	3.0571053294988375	1.3594151227931688	3.618606190491695	7.148671448892552	7.839923225153501	4.427574422508285	8.693826191045991	6.301419705876511	9.14051747373443	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	17.703923905184105	23.40702689896535	0.26744347895745707	0.2652456568885908	0.21532533933712267	0.2519855248168299	0.1066418052677106	0.0027381893006529043	0.0027381893006529043	-4447.206461839175	0.0	-24.766289310766062
1950000	-6788.297129249561	-2346.66071985497	-4441.636409394591	50.17613530831669	0.8285263512163481	0.582055713241619	0.7306514452580898	2.7482539143103444	2.175246482178511	2.4339588857718204	2.26190428193953	4.398333986892185	1.9629093401165942	4.492833518050833	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	9.43566849631357	16.135652506513715	0.2572101236695571	0.2511325833108876	0.23139132471339513	0.2602659683061604	0.20992234496699655	0.002640223275824502	0.002640223275824502	-4441.636409394591	0.0	-22.253050671304113
1960000	-6781.758777783025	-2339.354581376837	-4442.404196406188	46.98742421815057	0.2932279175516443	1.1368029421731856	0.43044236757100424	0.5618019672601451	2.321046655596613	2.431500188893572	1.5582411734990311	3.036929718671911	3.5262725017192413	3.729766809770687	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	10.35835249621152	17.136960790202046	0.2636296092664248	0.2617338826148741	0.239113696144276	0.23552281197442526	0.18369913894946535	0.00332622045897331	0.0033262204589733103	-4442.404196406188	0.0	-15.78978636073917
1970000	-6781.578686447315	-2340.217336159836	-4441.361350287479	47.85010184373689	1.2408805725193128	0.24299918304823173	0.2845924283486056	1.1136657901865297	1.9401089815057235	3.067166250102347	0.5558674333072053	2.203031570139992	3.363216996198092	6.730528649078691	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	10.571679495989125	20.409671732720703	0.26795860988343734	0.2620202557445861	0.23326742842798778	0.23675370594398895	0.2574411871606793	0.0030639760424696614	0.003063976042469662	-4441.361350287479	0.0	-15.1544546824699
1980000	-6777.503925681189	-2332.0612010718673	-4445.442724609321	42.627350746157845	0.415060812242615	0.6870307329588453	0.6818891519614031	1.294596436166684	1.2096111413872592	0.6958873221869758	0.33676747134223484	1.258206942464644	0.826783693544738	1.5547233318549298	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	11.9306824781203	23.703577650245435	0.27080957881214035	0.25817494042322664	0.23349507808268644	0.23752040268194674	0.11894980333132273	0.0037660413418675954	0.0037660413418675945	-4445.442724609321	0.0	-14.499247270105004
1990000	-6780.357292908913	-2339.936886497018	-4440.420406411896	45.7181054607284	0.30456889982874075	0.27564510417622357	0.9699180063853605	4.609277236527645	2.5232403127772445	2.0731486421125553	4.738644858806757	1.3755835221790047	1.5612369622898958	1.931221178342145	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	9.44266551025372	16.13572355249594	0.25925906044893543	0.25747178059975023	0.2422174243273854	0.2410517346239291	0.29460691263481464	0.0032760890825247867	0.0032760890825247867	-4440.420406411896	0.0	-15.500333440406443
2000000	-6801.198643257334	-2355.273906212227	-4445.924737045108	43.50992521927192	27.53992106367496	3.088733452671156	0.658870933805272	1.6778862131020484	3.2138197982868943	4.728827587653561	2.8818496568839733	4.084131883534947	2.0724374418632023	6.6932110294689435	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	15.670843022923997	22.265308006622924	0.23830054466955244	0.26413974377775307	0.24481377211009728	0.2527459394425974	0.15064014986414911	0.0035400900457180444	0.0035400900457180444	-4445.924737045108	0.0	-20.840397087310507
2010000	-6781.172500075258	-2337.700012297467	-4443.472487777791	49.948440532603676	0.0891083865832374	0.12877442846845827	0.3075174421393103	1.6326718523496877	1.018381928060977	2.3336748297062564	2.007655952304232	2.1619805694143013	4.550397794228378	13.145631344620105	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	6.971180836191816	15.690135183893172	0.25364789083887357	0.24968531583211379	0.2426052294537261	0.2540615638752868	0.21393522438488943	0.003039216709604018	0.003039216709604017	-4443.472487777791	0.0	-16.136938052190192
2020000	-6789.672679560696	-2341.7123088070966	-4447.9603707536	40.8303443720591	1.118734518310722	0.4846973325859662	0.7678249430496845	2.299964171804769	6.190300466934515	2.2236772062738144	0.8541689962784781	1.9430872769680025	3.927553316791146	1.161734762034009	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	8.967549324725585	17.339934852416114	0.2644781775236266	0.25927295167589925	0.22853576478949622	0.24771310601097818	0.28693755245823893	0.0043538486907657645	0.0043538486907657645	-4447.9603707536	0.0	-16.671253494318623
2030000	-6776.736826230637	-2331.9260769719644	-4444.810749258672	40.70290540952705	0.2750771739956652	0.23329074395959304	0.29883897893749145	0.7060329994927372	2.422709795415292	3.6503163226207818	0.5694373661165137	0.7102152378130073	3.4051822253186326	3.9234853064038058	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	10.384166637829752	22.94778526570408	0.27647323240978317	0.2561292529525674	0.23390511505529243	0.23349239958235743	0.19303448696032652	0.004765332004274482	0.0047653320042744815	-4444.810749258672	0.0	-10.010496487704078
2040000	-6776.59951810027	-2334.730051800616	-4441.869466299654	41.727081861467205	0.09144303133274087	0.2491219228650924	0.5592970442284706	0.665509965545114	7.026338800625476	4.040460112593855	0.6478208504003292	1.0237304818401836	1.0375929220015119	2.0748146442265383	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	11.945077363260564	18.662389602860326	0.2725214804655604	0.25055407645397765	0.2475146161657259	0.22940982691473663	0.1933243803330791	0.003998782790474576	0.003998782790474577	-4441.869466299654	0.0	-9.005076776168377
2050000	-6769.035361560097	-2325.414095576558	-4443.621265983539	43.63629345746548	0.07983680541393243	0.22045127990927052	0.18376483382220055	0.43134726903785386	2.192116477632971	1.3211458333637716	1.7067002709056986	1.2026909188401493	1.4776078128930423	3.3885643194623944	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	7.024778571497472	14.57617265115061	0.25755616102341367	0.26054210342752654	0.24571927585318806	0.23618245969587234	0.21256808679515413	0.0036026309344957593	0.0036026309344957593	-4443.621265983539	0.0	-8.851801232888615
2060000	-6769.3956356657345	-2326.4590513250037	-4442.93658434073	40.21547303641515	0.12295276855068758	0.12570606993183628	0.18341743388952278	0.5552532335011704	1.9012104256375892	1.9009543681358783	1.6103615262941129	0.5576200643191235	2.024873340283998	3.559167238454147	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	9.181018888581256	19.46491165568486	0.256460279078933	0.2567507075305593	0.24471552804434146	0.2420734853461668	0.3019673306462111	0.0036319813272356802	0.00363198132723568	-4442.93658434073	0.0	-8.960093174748522
