#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:sav GI.2.tree" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:sav GI.2.tree" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:sav GI.2.tree" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:sav GI.2.tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:sav GI.2.tree">
#                    <trait id="dateTrait.t:sav GI.2.tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="FJ844411.5_GI.2/Kecskemet/HUN3739_HUN_2008=2008,SaV/9-5/Taipei/07/TW_EU124657.1_GI.2_2007=2007,Potsdam/2000-AF294739._GI.2_2000=2000,Parkville_U73124.1_GI.2_1997=1997,Nobeoka-1-3-day6/2005_AB455800.1_GI.2_2005=2005,Nobeoka-1-3-day28/2005_AB455802_GI.2_2005=2005,Nobeoka-1-3-day14/2005_AB455801.1_GI.2_2005=2005,Nobeoka-1-2-day25/2005_AB455799_GI.2_2005=2005,Nobeoka-1-2-day15/2005__AB455798.1_GI.2_2005=2005,Nobeoka-1-1-day3/2005_AB455796.1_GI.2_2005=2005,Nobeoka-1-1-day11/2005_AB455797.1_GI.2_2005=2005,Miyagi/GeO38/2009_AB630340_GI.2_2009=2009,Houston/90_U95644.1_GI.2_1990=1990,AF294739_Potsdam_germany_GI.2_2000=2000,AB614356_BR_DF01_BRA_GI.2_2009=2009,Chiba/041413/2004_AB258427.1_GI.2_2004=2004,MK250983/BRA/2015/GI.2/TO-65_2015=2015,MK250985_BRA/TO-66_2015=2015,MK250987_Hu/BRA/GI.2/TO-89_2014=2014,MK250988_Hu/BRA/GI.2/TO-90_2015=2015,MK250986_Hu/BRA/GI.2/TO-07_2013=2013,MK250984_Hu/BRA/GI.2/TO-31_2014=2014,MG012442.1_SapovirusUS/Oakland3023_GI.2_2016=2016,Aichi/2010_AB607855.1_GI.2_2010=2010,MG012441.1_Sapovirus/Oakland6371_GI.2_2016=2016,MG012440.1_Sapovirus_Nashville9411_GI.2_2015=2015,KM092508.1_isolate_13-SaV-2-3_GI.2_2013=2013,KM092507.1_isolate_13-SaV-2-2_GI.2_2013=2013,KM092506.1_Sapovirus_isolate_13-SaV-1-2_GI.2_2013=2013,JX993277.1_Sapovirus_G1/BE-HPI01/DE_GI.2_2012=2012,LC081178.1_Sapovirus_OH13068_GI.2_2013=2013,LC081170.1_Sapovirus_OH13033_GI.2_2013=2013,LC081169.1_Sapovirus_OH13028_JPN_GI.2_2013=2013,LC081166.1_Sapovirus_OH13019_JPN_GI.2_2013=2013,LC081164.1_Sapovirus_OH13013_JPN_GI.2_2013=2013,LC081162.1_Sapovirus_OH12095_JPN_GI.2_2012=2012,LC081155.1_Sapovirus/OH12009_GI.2_2012=2012,MG132178.1/Shenzhen-23_CHN_GI.2_2016=2016,MG132174.1_/Shenzhen-4_CHN_GI.2_2016=2016,MG515479.1_Shenzhen-22_CHN_GI.2_2016=2016,MG515478.1_Shenzhen-10_CHN_GI.2_2016=2016,MG515477.1_Sapovirus_Shenzhen-5_CHN_GI.2_2016=2016,MG515476.1_Sapovirus/Shenzhen-2_CHN_GI.2_2016=2016,23_peru_SP265X_GI.2_2018=2018,18_peru_SP223X_GI.2_2018=2018,17_peru_SP223X_GI.2_2018=2018,16_peru_SP223X_GI.2_2018=2018,15_peru_SP223X_GI.2_2018=2018,14_peru_SP223X_GI.2_2018=2018,s67_22_miyagi_outbr_GI.2_2013k4_2013=2013,s66_21_miyagi_outbr_GI.2_2013k4_2013=2013,s70_25_miyagi_outbr_GI.2_2013k4_2013=2013,s69_24_miyagi_outbr_GI.2_2013k4_2013=2013,s68_23_miyagi_outbr_GI.2_2013k4_2013=2013,SN091X_TG22010_phil_batch7_2018=2018,SN091X_TG21997_phil_batch7_2018=2018,SN091X_TG21995_phil_batch7_2018=2018">
#                        <taxa id="TaxonSet.sav GI" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.sav GI"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:sav GI.2.tree" jeffreys="true" parameter="@bPopSizes.t:sav GI.2.tree" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="UCMeanRatePrior.c:sav GI.2.clock" name="distribution">
#            <parameter id="ucedMean.c:sav GI.2.clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@sav GI" id="treeLikelihood.sav GI" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sav GI.2.tree">
#            <siteModel id="SiteModel.s:sav GI.1.mod" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sav GI.1.mod" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sav GI.1.mod" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sav GI.1.mod" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:sav GI.1.mod" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:sav GI.2.clock" id="ExponentialRelaxedClock.c:sav GI.2.clock" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sav GI.2.tree">
#                <Exponential id="Exponential.c:sav GI.2.clock" name="distr">
#                    <parameter id="UCExpLambda.c:sav GI.2.clock" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="112" id="expRateCategories.c:sav GI.2.clock" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	ucedMean	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
8110000	-2748.8843802978145	-2607.204065357971	-141.68031493984344	-2607.204065357971	28.418842922848366	-129.96197772536053	4.445255580088807	10.779964699980043	5.065687427445303	1.541907704175722	1.6993578354605157	35	4	8	7	2	0.0018497598181817178	0.0020749972732525606	2.9500013872567537E-6	0.9938366625329244
8120000	-2767.5244349234554	-2614.8289974151016	-152.6954375083538	-2614.8289974151016	32.93461247815167	-140.82836642680002	1.7700920139361265	5.705834234247439	5.503084398824601	3.4287758280138636	4.234567649220121	11	9	30	4	2	0.0018134963148219907	0.001714335922514347	2.14441201781411E-6	0.9045357207092473
8130000	-2776.3589077176966	-2624.2026161725003	-152.15629154519644	-2624.2026161725003	29.976320085220443	-139.29498782518831	3.3283421040135943	8.80183020903222	5.587771162852497	5.1328798998475245	3.7326588331807993	13	20	1	9	13	0.001770387215035278	0.0018261781801163636	3.560603589847485E-6	0.9230842767263855
8140000	-2776.9145196461445	-2611.311390945597	-165.60312870054761	-2611.311390945597	45.00818771021489	-151.86866011212962	3.7166164216797655	4.840180415002882	6.792185267920386	4.4887656992748886	12.33542697246847	13	12	25	1	5	0.0014143607917459441	0.0013655399137686263	2.149059131277207E-6	0.9711584037587542
8150000	-2800.479658511511	-2627.905007492842	-172.574651018669	-2627.905007492842	32.85708346543081	-157.53689040500504	17.617502976922513	7.613804862090129	2.103047033891691	5.313121352536565	8.61610413232522	2	27	7	19	1	0.0015158947833222292	0.0014585268021160085	1.4404905528647445E-6	0.8553447282566703
8160000	-2797.0661529578547	-2627.370266780355	-169.69588617749977	-2627.370266780355	30.901634378344223	-156.02132538911096	2.4254954119684125	9.876065284526645	5.575286219414321	5.394344526724782	3.2626994479243647	12	18	1	14	11	0.001756489099398159	0.00196111490018318	3.2733596449510317E-6	0.9474810058751727
8170000	-2781.6563602113483	-2609.76078537679	-171.89557483455823	-2609.76078537679	31.072103374320157	-159.9972472858661	5.434244880653867	8.239596843689885	7.6971354836814125	1.983029948115189	1.9243890936678847	10	7	26	4	9	0.0014290752712397764	0.0014384671828599424	1.6359524295529562E-6	0.9635398493387933
8180000	-2765.241521091379	-2621.357642156687	-143.88387893469238	-2621.357642156687	29.269839438013193	-132.23338616678208	7.389100325845481	5.600139530797361	2.6457189319404675	4.711089189654571	1.8554681753854738	6	18	4	19	9	0.001909970974815189	0.002192048067937223	3.2881119368631533E-6	0.9308009693504748
8190000	-2753.8713652031715	-2610.515930656224	-143.35543454694727	-2610.515930656224	29.036879029903897	-132.51069704959127	2.4306209960034253	1.8411651734341	4.748114307840186	6.421382061619725	2.2597241144062754	4	10	18	16	8	0.0018988451588280027	0.0022793504880594777	3.014699653454036E-6	0.9829641450473193
8200000	-2761.0652485530823	-2619.5189608229616	-141.54628773012053	-2619.5189608229616	28.01439149301695	-132.39944026606406	3.0802108690828014	5.776178836144602	5.044332757796137	1.4743028539286007	0.14129068060326605	13	27	11	4	1	0.0018290970331319076	0.0021923039698123706	4.136215828225325E-6	1.0112400670231292
8210000	-2755.2774929202615	-2618.150670825897	-137.12682209436423	-2618.150670825897	28.416721193320054	-126.79506029275828	1.0874087427800117	0.8083964304806658	4.275387512470413	3.467944311980491	2.9031872644358137	5	2	27	16	6	0.00237086038476379	0.0021496626855652522	3.94724333686898E-6	0.9114856881897988
8220000	-2752.7360586200957	-2621.0790112044233	-131.65704741567222	-2621.0790112044233	32.92353409147856	-121.66520951862876	1.9379654338321128	2.356902988784699	4.4703178021991885	4.73987418717897	2.7708235657096947	4	12	4	18	18	0.0017833008897640522	0.0020660624972522646	3.480709658947704E-6	1.0191601141733782
8230000	-2780.945807723728	-2620.404088057161	-160.54171966656702	-2620.404088057161	31.395235426471388	-148.1134156926053	1.9845970931589982	4.510274874918131	9.45623003356946	3.538956116595056	4.590468867795299	3	12	5	8	28	0.0015855717424201042	0.0017086712188483881	2.831614713439626E-6	0.8789547682766512
8240000	-2806.6225538408185	-2622.7606472395255	-183.861906601293	-2622.7606472395255	34.34298697731184	-169.0024699658547	3.743891469287013	1.6886393392867152	7.248880832235452	9.91397624533744	12.977795190164441	10	4	13	19	10	0.001107881087328256	0.0012872571838476055	1.3620182987036435E-6	0.9530829641325703
8250000	-2786.610509655977	-2609.8041121276106	-176.8063975283663	-2609.8041121276106	34.61946931255817	-165.72030305332277	1.2457340805097243	2.1523183055100685	4.443298265782093	6.895083401825006	7.680599770367624	4	4	11	15	22	0.0010160669826734692	0.0012981247377419263	1.0576576457029717E-6	0.8980801562969765
8260000	-2774.9917653920675	-2618.3859233953785	-156.60584199668878	-2618.3859233953785	31.52456739762581	-142.79299063434485	5.134515334386932	10.72926199938252	5.9984218698655	6.432573067142097	5.10714789477977	14	4	9	1	28	0.0017454175148987853	0.0016443958365427323	2.1938685463920787E-6	0.9332559655197282
8270000	-2766.5449946936765	-2613.2381518548273	-153.306842838849	-2613.2381518548273	29.79546749181166	-137.85778872184804	42.41095783467078	7.751185068592724	4.629060436687807	5.6565523934772015	3.616178744518978	1	4	23	17	11	0.002019699741892506	0.0019786820936469585	2.6252677374676052E-6	0.9505196151772185
8280000	-2748.136166938805	-2621.272081749293	-126.86408518951201	-2621.272081749293	29.867751207962144	-117.75705916957205	1.6017619618929353	1.329858208766986	3.5599757587860794	4.408518632763845	1.6791623805502465	2	12	14	15	13	0.0023158836698030775	0.0021921088437490514	5.294261886219659E-6	0.9563202719828294
8290000	-2763.5288942848633	-2617.5336373347654	-145.99525695009794	-2617.5336373347654	30.084652978517187	-132.97667096288973	2.431388837537281	7.77244724406209	5.570190931874831	6.793740258726515	2.8847238523519487	5	11	18	6	16	0.0019111419455261698	0.001981258661665274	3.059395620173145E-6	0.944402079852505
8300000	-2760.7329441445495	-2622.227448404648	-138.5054957399015	-2622.227448404648	30.410192358089727	-126.5020781924839	1.2944863956636208	6.107650653428068	6.2240304088873835	1.403543545375531	2.171937299927279	6	31	8	3	8	0.002396714885599378	0.0023331937138925747	6.007127290484426E-6	0.9602925561765898
8310000	-2752.363774271652	-2615.876459648033	-136.48731462361928	-2615.876459648033	31.39085222189285	-125.31106420284105	0.8512565649220389	2.99535885856543	4.552180446813656	7.120450404482808	2.2786404004728884	6	6	15	14	15	0.0021482244829102996	0.0020442966797518227	2.947360084815821E-6	0.9613282767772384
8320000	-2770.447966799408	-2617.10365418968	-153.3443126097278	-2617.10365418968	29.18947554654564	-143.48534571666661	6.3797687591465655	4.608772249398393	2.675428468294017	2.245205166586884	1.5485819877472822	43	2	5	5	1	0.0018097303890812486	0.0017352200717233007	1.9775982196525045E-6	0.8174195284628419
8330000	-2770.4498030982627	-2619.4424034256535	-151.00739967260915	-2619.4424034256535	29.480734887704497	-139.41291192615452	4.611017395228238	5.650130644803532	7.059846114321481	2.326294377725147	2.7981731814972686	3	33	8	10	2	0.0017985985330702921	0.0019162177818756042	2.318112740204013E-6	0.9024437545008128
8340000	-2777.3675419997526	-2609.9298710097314	-167.43767099002133	-2609.9298710097314	30.833438378794003	-152.27553969869882	1.1076636259981438	5.013572890271754	11.230997088166545	13.244606564878382	5.2652662811501045	3	13	22	5	13	0.0013529484298927124	0.0015253015932015321	1.868292132961023E-6	0.9806579169312043
8350000	-2787.503679665615	-2628.793633605546	-158.71004606006932	-2628.793633605546	33.0863895565561	-146.53284892131873	2.380936243649118	5.681865054599566	7.532902503586271	2.8252886784297937	4.406884947884193	20	15	17	2	2	0.001105277188716416	0.0013847325469349453	9.438228277927527E-7	0.91035781769941
8360000	-2789.757466764061	-2633.284786997228	-156.4726797668332	-2633.284786997228	30.14922099189912	-143.62673469165068	3.923318141001522	12.263863424872596	5.439254379522348	3.018221165612416	2.060833364465173	28	15	3	7	3	0.001966633470029971	0.0016196918018719683	2.7108913400927324E-6	0.9294556432636926
8370000	-2764.88648690405	-2619.997929228613	-144.8885576754369	-2619.997929228613	29.845669254285845	-134.25608094867482	2.9887066146929224	2.4774222421304306	4.7802502535449225	4.368989191448641	3.6006227008774956	23	7	14	5	7	0.002636952186486688	0.0021969717347625453	6.1508087171735645E-6	0.9892498390392475
8380000	-2787.0125245816216	-2620.468155608236	-166.54436897338556	-2620.468155608236	33.311083214439634	-153.0098990104297	3.3488295205599865	5.9858290831380225	7.1077564339005015	10.700388028211986	5.522092220959918	11	9	14	7	15	0.0014685346009128922	0.0016460397902826242	2.1919284526717306E-6	0.9456856825772377
8390000	-2774.8547466987748	-2604.8624694836963	-169.9922772150785	-2604.8624694836963	31.077430966814227	-153.21095837215063	5.4502617404951135	12.32486674424972	28.9054446303814	6.214720735672438	5.380647016223546	13	11	8	2	22	0.0019641264160897686	0.0018110856520142027	4.742011860136432E-6	1.115048908717386
8400000	-2790.5042421888875	-2618.438981264945	-172.06526092394256	-2618.438981264945	35.343457209989914	-160.0974865368558	7.131640380974903	5.682658859496202	2.958486008929184	4.321097413677507	4.213364865285645	25	12	4	7	8	0.0013906118620505325	0.0015917509567614343	1.7946248434870564E-6	0.9098611697107976
8410000	-2776.520860009202	-2604.0166962904023	-172.5041637187996	-2604.0166962904023	30.737326466824555	-158.71452932421712	3.8468992951466823	8.492327070428669	11.977210738881727	4.843967700785852	4.227963228495196	5	6	34	8	3	0.0013220418916501278	0.001585824152163606	2.0265697882416135E-6	1.066503996111584
8420000	-2799.0013806461134	-2622.106714506173	-176.89466613994048	-2622.106714506173	29.98808857228608	-161.72814768331878	10.469023437229792	4.310674992252585	13.813430555492609	6.904713842989492	2.3107039851879	1	13	17	14	11	0.001484565895646713	0.00158863488262608	2.1640965707801802E-6	1.0033310842377932
8430000	-2773.806946965386	-2607.6876678874814	-166.11927907790454	-2607.6876678874814	30.01527070617261	-153.37927464616553	4.705763930825729	9.019199518106877	8.647782678267765	2.3181117687762165	3.0170473387139216	14	19	7	6	10	0.0015343873781315809	0.0018339105730919235	2.9914220332338226E-6	1.10225823932371
8440000	-2790.6173508188613	-2620.983646235569	-169.63370458329246	-2620.983646235569	29.421860709625363	-155.2104736551212	4.063936668621735	7.363633470473176	15.320459546744083	7.922579436518219	3.278680868041378	6	16	12	5	17	0.001484278183303113	0.0014737104576221162	2.0339558979476413E-6	0.9072222906852812
8450000	-2795.1795771921206	-2622.367461583685	-172.81211560843593	-2622.367461583685	29.48565634941415	-158.61773619748308	3.2287768239480457	5.485945545325269	12.756972545183848	10.936040697321285	3.5882371734132907	4	11	13	20	8	0.001561335116818439	0.0014411644917538874	1.924328988352953E-6	0.9885019152150379
8460000	-2760.6047062156813	-2616.919397683735	-143.68530853194622	-2616.919397683735	28.088043448339885	-131.70835908949275	1.447271342299636	6.43636601197277	4.710702036902027	3.6931258697522726	2.054110816468647	11	13	23	6	3	0.002002740289017241	0.0022399241479445315	4.062851230472487E-6	0.9961135445993508
8470000	-2770.2921327203094	-2613.2928548526556	-156.99927786765363	-2613.2928548526556	30.742056651390392	-144.22362169860847	3.695031102502714	4.556516774942259	4.483210231494013	10.366104581854875	2.8711469820353894	9	18	5	11	13	0.0015102938776963548	0.001738042277698587	2.8393359668136292E-6	0.9960359070800815
8480000	-2786.6140008878897	-2618.6459576371108	-167.96804325077883	-2618.6459576371108	31.170265471581963	-150.8572401015348	4.105562601435152	18.72223804587128	10.965590620760208	12.427312672208657	2.019868054365888	12	8	12	14	10	0.002270697810668571	0.002121003513343357	3.925767657491361E-6	0.9296107198111037
8490000	-2788.539705453141	-2631.2146554361875	-157.32505001695336	-2631.2146554361875	32.5249334223697	-145.38179650830276	2.4700101628533164	8.755570089786746	4.257648992141514	3.0763568290477803	1.966031778090205	10	19	19	6	2	0.00173618513953021	0.0018130084188383796	1.7545303289148966E-6	0.7658466741005093
8500000	-2772.757432854313	-2620.4154701045286	-152.3419627497842	-2620.4154701045286	30.78020386854019	-140.24955433270273	1.7374533395642897	4.856836332111812	7.3917768696342865	7.38958949475268	0.6630444832368837	12	1	18	19	6	0.002508135157576729	0.0021220020466222824	4.38896788053509E-6	0.9491476233977434
8510000	-2754.637092331081	-2615.0453441335944	-139.5917481974866	-2615.0453441335944	30.146210242872435	-126.7332913410792	3.176346481617629	2.4088954186923934	8.765461523766367	6.5250429835786115	3.1305878816017834	6	9	3	18	20	0.0018525511493619297	0.001840195538100558	3.726718738858315E-6	1.003951988291811
8520000	-2758.4763309962586	-2615.7697632834233	-142.70656771283518	-2615.7697632834233	33.331352249151365	-129.72095789698986	1.6846741473952542	8.176943137514114	5.911859749607316	1.7894584929992026	2.868266990650683	11	6	29	3	7	0.0026033182175354778	0.0018333886994017804	3.931660950043236E-6	0.9439341988155636
8530000	-2773.298015785277	-2612.0434201181265	-161.25459566715065	-2612.0434201181265	31.902018180017855	-147.14414187262844	4.731770781896701	5.404611448082897	9.599442790656287	5.247093004674657	10.128279272179297	15	11	22	1	7	0.0017510592191377287	0.001679086428728915	3.758183366571419E-6	1.118372118340963
8540000	-2769.268407270535	-2623.755310179204	-145.5130970913308	-2623.755310179204	28.285015697831618	-136.26279521794447	1.1885934365079622	2.1458620970874165	6.628422702771379	1.0630820949892046	1.2055202252464587	13	6	32	3	2	0.0015680835118615343	0.001758992221939042	2.4682071859659353E-6	0.9240948807051155
8550000	-2776.1961304236406	-2628.954529499251	-147.2416009243896	-2628.954529499251	33.40907004671484	-135.73194455206254	1.5154008134927823	4.830847011319002	4.021112783793915	5.491137875872369	3.4198075943066333	14	8	14	19	1	0.002114633311677754	0.0022488019385065914	5.892669283142197E-6	1.007952160546372
8560000	-2751.870206711758	-2624.269735983053	-127.60047072870454	-2624.269735983053	30.423003146782168	-116.88034128509685	0.6750343096795062	3.383759025094315	5.081707452015442	1.8773903423940461	2.154567845103542	6	10	29	6	5	0.0018561445998714575	0.002341429647010648	4.195105626154704E-6	0.9016695892806894
8570000	-2786.4408623652585	-2623.318876890075	-163.12198547518327	-2623.318876890075	37.684887968341414	-148.21102808264786	1.9438467544663056	7.137902281936895	15.168474048813598	5.638853841191694	5.630068771540455	11	29	3	8	5	0.0015000963954597158	0.001268088265047426	2.3477464666821743E-6	1.0358091374139653
8580000	-2767.930029467662	-2611.698547064624	-156.2314824030376	-2611.698547064624	44.38625571507162	-144.7524254526083	0.9962936027270017	3.571479032864826	3.3453781273710392	4.097575399135588	7.5773331223786276	13	5	1	3	34	0.0012341653205371057	0.0013362097831190166	1.7607928596365543E-6	0.9913921188785451
8590000	-2764.3621210142082	-2618.1856133743136	-146.17650763989457	-2618.1856133743136	29.08002193514256	-135.2948717040663	0.7224224284199343	2.2044672073079083	3.843046674499535	3.63609006831782	8.59326442264401	6	7	14	6	23	0.0020423347265161266	0.001853651224743616	3.663598340631041E-6	0.9931207430896449
8600000	-2758.295847093309	-2607.8361591291714	-150.45968796413774	-2607.8361591291714	28.13161620464987	-139.99834178056284	2.1514314453134	3.7642233853614586	3.693850123881299	5.07857921314749	2.8745843237203252	2	5	4	33	12	0.001577690702090603	0.001672028993009147	1.6295144361249868E-6	0.9200843608667603
8610000	-2771.3813573158877	-2613.7345463424817	-157.64681097340588	-2613.7345463424817	28.660724010522745	-146.83121460406338	5.192636142710624	6.170403929609538	2.292306111248942	3.083427310565196	2.5926371725705284	37	11	1	6	1	0.0014060138785006123	0.0016539160197066788	1.6286202531258187E-6	0.8833389515766153
8620000	-2781.1790480812047	-2612.248887285952	-168.9301607952527	-2612.248887285952	31.668914620115128	-155.36816494890155	3.615615004503187	4.831838742595376	10.951024029538676	4.118135762713786	6.706590679481594	5	2	33	12	4	0.001492546740468166	0.0016165695809360918	1.8251295289393914E-6	0.9555399739485999
8630000	-2783.410275476538	-2621.492515554999	-161.917759921539	-2621.492515554999	35.81408038018926	-149.98224085334766	1.767082536735994	2.3102620002647036	6.15694149540943	8.720531074218227	5.122754626302934	1	8	23	9	15	0.0013475833004578863	0.0014024006507121554	1.7916160410324312E-6	0.9111028998974762
8640000	-2811.0302588875334	-2626.244849845258	-184.7854090422754	-2626.244849845258	30.90142133131726	-171.8522233870081	3.846515654948627	3.768159250276343	6.58914361340501	7.238248354907265	8.835608461416053	6	12	12	4	22	0.0015117623410998637	0.0016410465291852284	2.675859236501726E-6	1.0827246666866135
8650000	-2802.937006645991	-2619.512007518915	-183.42499912707584	-2619.512007518915	39.44130120243475	-163.83935998307192	0.9684852777378514	10.237334964672424	14.151324735879449	4.125547830890433	4.176369420372945	8	3	24	11	10	0.0014292034247206896	0.0015396013264567915	1.8854555851284938E-6	0.8890070898112814
8660000	-2782.595100655708	-2612.8160497843646	-169.77905087134334	-2612.8160497843646	30.718988667536212	-157.73801134670413	2.0488445921396803	2.2683815735741693	7.724165853843228	6.553701507950249	3.291755374215326	6	6	19	14	11	0.0013054790889659666	0.0013971766215174527	1.3842078990543365E-6	0.8885265281836172
8670000	-2756.7734896921143	-2611.527840491072	-145.24564920104245	-2611.527840491072	29.071606647694512	-133.72878208301748	2.3759133661394882	2.854833572214131	4.261068326003967	8.713183511437865	3.3436295980533073	6	5	24	16	5	0.0016971401538846609	0.0018168321001508897	3.6995195555208852E-6	1.098423582726026
8680000	-2769.099732349853	-2606.6377677527157	-162.4619645971376	-2606.6377677527157	30.389690531647304	-150.13632631604972	2.597655136071341	3.9886787569502986	7.454424191937293	7.139416842143723	4.971827356999156	12	2	14	10	18	0.0015033872288493753	0.0015471024798963888	2.2977473267478344E-6	1.1007159187933526
8690000	-2782.90755474734	-2613.310168682701	-169.59738606463904	-2613.310168682701	32.14624305333153	-158.0137318698236	4.394684809236557	9.122464875544248	5.694425324258963	1.1096379678766026	1.8572255591677178	12	31	7	4	2	0.0012162198613247714	0.0015517837081474735	2.1660289705788936E-6	0.9864762391743431
8700000	-2794.7854492590013	-2623.504194087711	-171.2812551712903	-2623.504194087711	28.947181973136946	-160.0073695858216	2.629164593449456	7.631201520889622	9.441543405985792	1.4187414488013284	0.6007008720554524	13	10	28	3	2	0.0014956018545272025	0.0018457615952630077	2.060879977345463E-6	0.864764010385953
8710000	-2781.909654840944	-2617.018900646762	-164.89075419418168	-2617.018900646762	31.416749203722095	-151.6244908338335	3.199142430558048	6.096025604420117	6.696141418035826	10.433993654395177	3.381531206710517	7	5	8	18	18	0.001290620882763458	0.0015282295482947073	1.8182068422709271E-6	0.946669092718939
8720000	-2793.463682501468	-2621.4356061520116	-172.02807634945674	-2621.4356061520116	39.61818934691287	-157.67036860545375	4.9224412339592165	7.651660520718287	12.678436307248939	8.646387906134871	4.71019912326308	12	9	1	16	18	0.0011026466744081284	0.0013039100177503226	1.5210678931449382E-6	0.9081561355438125
8730000	-2778.313463846373	-2614.848635926375	-163.46482791999784	-2614.848635926375	31.210393372504424	-151.08282229143617	7.04895965209054	6.73311426551143	4.805926464409182	4.212069928748435	4.279479817407852	34	9	1	9	3	0.0016218810146235827	0.001785015450150913	3.103260945825803E-6	0.9564418672758783
8740000	-2751.324228098792	-2603.0946512765563	-148.2295768222355	-2603.0946512765563	30.77993145646457	-137.25001501402974	1.246531278871736	0.9642759165633752	2.2250264735109564	9.446833992517762	1.9178817419286769	1	5	7	27	16	0.0013454735907510644	0.0018948502091049083	2.1617068984218015E-6	0.9486039061349171
8750000	-2751.0504569772293	-2615.3467473185196	-135.70370965870956	-2615.3467473185196	28.85803446524962	-125.04279943603694	2.8789433997440925	4.6140594146397405	3.5822804606841947	5.508797689671609	0.6486230320540789	1	15	16	19	5	0.0022328416033244895	0.002201221654890986	5.861377925986601E-6	1.0402956171880124
8760000	-2755.532885300812	-2614.9717963376165	-140.56108896319546	-2614.9717963376165	28.350899898079017	-130.05206822539967	5.422050893737936	3.7832155958129228	4.161384918424898	3.4119958369223844	1.7971952663980661	25	2	16	5	8	0.0018866765290956981	0.0018921390151223367	3.698795124334184E-6	1.0782924873187485
8770000	-2784.2454761340573	-2621.897561999928	-162.3479141341294	-2621.897561999928	29.614687498624836	-149.76413968284015	1.4052250037124543	4.377005377962391	6.115021387748311	8.761140931856847	4.392219297897816	6	18	4	14	14	0.0022551080485863867	0.0018738273064484096	5.077508924213251E-6	1.1268680978980907
8780000	-2754.7390657147475	-2606.7377337407165	-148.00133197403113	-2606.7377337407165	31.941753558129054	-138.37722687448493	2.232507551979716	1.6175108911651794	3.056587285991739	4.7818965656664245	3.233332835074396	3	7	4	25	17	0.0013574467402069855	0.0016438567657566692	2.5080123415616613E-6	1.1268401113269415
8790000	-2789.241949553211	-2617.266024188493	-171.97592536471802	-2617.266024188493	36.961878087222516	-157.98271183664508	6.006881725922715	6.000718048875303	2.193910165349976	5.647316454621574	12.198134440645912	37	3	4	9	3	0.001141540307899123	0.001382334818354144	1.7212384190467914E-6	0.9489004677101412
8800000	-2797.716159379288	-2619.1160567600496	-178.6001026192385	-2619.1160567600496	38.82365638115059	-164.63537482751693	3.132732839149312	5.767902950799538	5.623719430674656	3.3613206836527247	12.018069161143043	5	14	2	4	31	0.0011563949371161848	0.0013907884942790877	1.6712541320807439E-6	1.0109696814124658
8810000	-2782.6666259259996	-2620.7181120807927	-161.94851384520675	-2620.7181120807927	36.0979620247095	-149.25293063529594	5.538994197831398	6.015748430584016	6.484337229721934	4.0134507786810625	5.761806698417077	13	2	26	13	2	0.0017257891117468105	0.001691664064935869	2.4570029467553067E-6	1.0378751132388682
