#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:GI.1_poly_n23_tree" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:GI.1_poly_n23_tree" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:GI.1_poly_n23_tree" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:GI.1_poly_n23_tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:GI.1_poly_n23_tree">
#                    <trait id="dateTrait.t:GI.1_poly_n23_tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="Chanthaburi-74/Thailand_AY646854_2002=2002,G1/Zhejiang1/China_KT327081_2014=2014,GI.1/Lima1863_MG012439_2016=2016,GI.1/Nashville9432_MG012437_2014=2014,GI.1/Nashville9478_MG012438_2014=2014,GI.1/Nashville9491_2014=2014,GI.1/Nashville9691-1_MG012435_2013=2013,GI.1/Nashville9691-1_ORF1_MG012435_2013=2013,GI.1/Seoul/ROK62_KP298674_2013=2013,GI/Hunan/China_KX980412.1_2016=2016,GI/Sapporo/MT-2010_HM002617_1982=1982,Hu/PE/2014/GI.1/Lima1845_MG012398_2014=2014,Hu/PE/2016/GI.1/Lima1870_2016=2016,Hu/US/2014/GI.1/Nashville9427_MG012497_2014=2014,Hu/US/2014/GI.1/Portland3639_MG012399_2014=2014,MG012399_Hu/US/2014/GI.1/Portland3639_2014=2014,MK111628_Hu/Guangzhou/GZ2013-L013/CHN_2013=2013,MK111629__Hu/Guangzhou/GZ2013-L030/CHN_2013=2013,MK111630_Hu/Guangzhou/GZ2014-L078/CHN_2014=2014,Sapovirus_Hu/Dresden/pJG-Sap01_KP298674_2013=2013,Sapovirus_Mc114_AY237422_2001=2001,Sapovirus_N21_AY237423_2002=2002,Sapovirus_NongKhai-50/Thailand_AY646853_2002=2002">
#                        <taxa id="TaxonSet.GI1_aa_n23" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.GI1_aa_n23"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:GI.1_poly_n23_tree" jeffreys="true" parameter="@bPopSizes.t:GI.1_poly_n23_tree" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:GI.1_poly_n23.clock" name="distribution">
#            <parameter id="clockRate.c:GI.1_poly_n23.clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:GI.1_poly_n23.model" name="distribution">
#            <parameter id="gammaShape.s:GI.1_poly_n23.model" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@GI1_aa_n23" id="treeLikelihood.GI1_aa_n23" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:GI.1_poly_n23_tree">
#            <siteModel gammaCategoryCount="5" id="SiteModel.s:GI.1_poly_n23.model" shape="@gammaShape.s:GI.1_poly_n23.model" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:GI.1_poly_n23.model" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:GI.1_poly_n23.model" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:GI.1_poly_n23.model" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:GI.1_poly_n23.clock" id="StrictClock.c:GI.1_poly_n23.clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
2150000	-2175.83245097951	-2053.7727723638477	-122.05967861566229	-2053.7727723638477	36.45067402872279	2.194002582017858E-4	1.0	0.2152707269250006	-98.96152616319519	207.07950337248488	28.14857455715824	31.73563360781585	26.377734956991375	1.4424348367598883	5	7	6	3	1
2160000	-2170.4815008141586	-2059.6237232249287	-110.85777758923017	-2059.6237232249287	34.36732992568287	4.603870901723839E-4	1.0	0.11542521773597154	-88.40835383230072	36.57275962192256	80.6282363882541	44.74746647924938	11.784831340209632	17.143959042677263	4	3	1	1	13
2170000	-2177.7804313888905	-2053.1308559591057	-124.64957542978493	-2053.1308559591057	44.74561583804035	2.4336717355982835E-4	1.0	0.12374608791500746	-101.97995886373758	99.81552703291274	54.33840344108719	27.57879140720911	36.99180740417163	0.8511302085840089	4	1	15	1	1
2180000	-2166.457712451399	-2058.951476750078	-107.50623570132096	-2058.951476750078	47.88856900519081	1.9356663684956283E-4	1.0	0.09347731742426803	-84.90943755269284	231.32890268153042	16.069860241080175	7.144217686910714	7.900412011902559	25.167465372052426	2	1	2	6	11
2190000	-2164.1603962650242	-2054.358514322546	-109.80188194247819	-2054.358514322546	35.93221808414953	2.1908637298983158E-4	1.0	0.08296162924486947	-86.53603960295719	250.9753302114921	22.264052907050953	4.841753473326942	10.757511071849159	27.413536173434427	1	16	1	3	1
2200000	-2168.7157445863054	-2055.6110093161597	-113.1047352701457	-2055.6110093161597	38.282521618675716	4.546467990214821E-4	1.0	0.022714062330399812	-92.92864691779945	4.529234105098187	18.61617336116088	12.861591165333015	38.264448555757674	8.925894525562837	2	3	9	6	2
2210000	-2155.3592463996965	-2054.590482811536	-100.76876358816072	-2054.590482811536	39.22846067857541	4.521207765794135E-4	1.0	0.026727507198550056	-81.36579598791987	41.01938112946984	15.034143191907454	17.16961476970471	3.4006670541820023	11.780238417997682	5	7	6	1	3
2220000	-2159.3523059093013	-2050.6364623259224	-108.715843583379	-2050.6364623259224	44.26050611446819	2.872496628722954E-4	1.0	0.05781144230941714	-89.40289761451956	24.884224385878344	30.18712084025317	16.698783536783736	16.71854962469523	17.051819645213516	2	5	9	5	1
2230000	-2172.308983650206	-2051.898261551736	-120.41072209846975	-2051.898261551736	46.679683700181826	2.080411255353026E-4	1.0	0.0840949685258666	-97.99709646751326	28.075355410075574	38.6786381266077	65.25519522329608	33.48715067620508	24.681200962864484	7	7	3	3	2
2240000	-2154.480895097489	-2057.011564905225	-97.4693301922641	-2057.011564905225	39.63499337327563	3.575679285413396E-4	1.0	0.08575761026740486	-80.77200222039421	11.212214476704132	22.136493725863755	8.776552485160716	9.255993582483498	7.937560079893806	9	4	3	1	5
2250000	-2146.2434275311266	-2050.53581283595	-95.70761469517677	-2050.53581283595	37.02878744197789	3.958526505459646E-4	1.0	0.05614661428850796	-76.91764295578811	7.267035828833528	3.2159238942309956	14.303224872248352	34.73922933596979	2.4917957008543965	4	1	3	9	5
2260000	-2172.9264938822753	-2053.8110174043095	-119.115476477966	-2053.8110174043095	41.80757360347201	2.3372550427651755E-4	1.0	0.09489123266982864	-96.88780212891655	83.74439773409745	30.438053615368958	46.56646755372133	12.553726982031478	16.667897132952664	1	4	4	2	11
2270000	-2168.8669010254093	-2049.8292537406537	-119.03764728475548	-2049.8292537406537	41.90227007903691	2.4183869113150923E-4	1.0	0.10425621931127219	-95.0014840369885	107.78296162466069	21.82920767838691	39.48293554360946	59.388416056848186	12.652547253973848	4	9	2	6	1
2280000	-2186.87758160793	-2051.477120426847	-135.40046118108327	-2051.477120426847	65.15774922693556	1.901164167050304E-4	1.0	0.13616284519273647	-109.82321933910508	57.57656620114026	185.4788883354956	49.16691236181855	17.96183343299699	26.52247761555055	14	3	1	2	2
2290000	-2163.7042654701013	-2055.0423068071177	-108.66195866298362	-2055.0423068071177	35.53524332164399	3.143252271698911E-4	1.0	0.37596488629785835	-86.80505143074959	56.63946950179128	39.533856244158876	46.24344470979566	27.451447601395806	3.3681928141670476	3	2	3	9	5
2300000	-2153.2694429046073	-2053.8764335950063	-99.39300930960088	-2053.8764335950063	34.39919161071565	3.358288201782333E-4	1.0	0.23208735780081458	-79.42341384860015	8.391041072138195	18.672646149660707	28.036194191916962	43.23134592548782	8.097586385710626	3	5	4	5	5
2310000	-2156.4344872325123	-2054.2937575369588	-102.14072969555342	-2054.2937575369588	48.385354073000464	3.892874196391692E-4	1.0	0.06339750211570044	-84.49432764445672	8.552895556973864	25.423830650992066	14.71765541614179	13.524998884669168	3.9329769547510485	5	8	3	3	3
2320000	-2161.49170604747	-2053.932180307228	-107.55952574024194	-2053.932180307228	44.02599427283542	3.5808279136397296E-4	1.0	0.1820199839295799	-87.57264865776733	28.2264579765882	20.957515715085705	61.91366574739294	5.2976663689434265	2.683497917505351	1	8	7	4	2
2330000	-2167.0532176626716	-2051.816614738571	-115.23660292410058	-2051.816614738571	41.59450161570155	3.6202917569505105E-4	1.0	0.033638909407691105	-91.44782167794006	147.0692787089932	9.696817114523121	7.844287053717093	37.21647925940315	7.6556487140634815	4	6	3	6	3
2340000	-2165.5073995174125	-2052.629606429187	-112.8777930882255	-2052.629606429187	36.29158134155041	3.13453202731562E-4	1.0	0.10431613844220922	-91.1809645981364	36.33720809106161	67.40141603883491	59.50995558912415	16.61190939732408	4.700303422360664	7	6	3	2	4
2350000	-2160.3004427259875	-2054.340998248232	-105.9594444777552	-2054.340998248232	38.55590110522075	3.1038474749499345E-4	1.0	0.05147711301531446	-88.36663861821287	26.628020051873758	13.60343269301697	14.921237954539723	14.612991061778231	5.776488492120416	9	4	3	4	2
2360000	-2158.7969905227405	-2053.328941918636	-105.46804860410474	-2053.328941918636	43.41326929828665	5.190165218094578E-4	1.0	0.029795091543699973	-84.76799299542763	26.042970703432644	35.218249518641116	39.88149914849406	21.72484776372869	17.279358402432933	2	1	1	3	15
2370000	-2158.9121592573506	-2055.8903094512166	-103.02184980613423	-2055.8903094512166	35.223286951508555	3.4620044251123914E-4	1.0	0.05509080782754669	-87.82331957095325	36.424107385424826	15.352303389786623	9.290881486930195	1.6672722355822236	2.1263916191914407	6	10	2	3	1
2380000	-2173.909032240636	-2053.6978716156605	-120.2111606249755	-2053.6978716156605	46.275876333377205	1.892971654881186E-4	1.0	0.22995735081505275	-97.69960084991264	55.050571509413906	20.6252118733186	55.14642154257103	10.920478036759683	17.380239836285657	1	7	8	3	3
2390000	-2198.148913741201	-2060.025249751541	-138.12366398965946	-2060.025249751541	69.61718061069814	1.7416387263637762E-4	1.0	0.106139078890659	-112.4690057929399	74.92248318990076	76.62891469651493	58.134913158279176	110.47103848148419	14.077641706977788	2	9	1	9	1
2400000	-2176.9103442163505	-2057.383003426207	-119.5273407901434	-2057.383003426207	48.38588015715559	3.0599385971188725E-4	1.0	0.24936938871360287	-97.5253978377573	79.08786808008598	30.279579300720563	36.36747808388462	26.21864979179513	11.430865130926597	4	9	5	3	1
2410000	-2177.1188316763573	-2056.866060391071	-120.25277128528592	-2056.866060391071	38.07431142688308	1.4163409312914417E-4	1.0	0.19556842412707692	-96.64876985178667	38.66987383606073	64.00258282763787	61.62379635945059	62.861191382657786	2.4764847280349485	10	2	1	4	5
2420000	-2159.022560923712	-2050.5057421082756	-108.51681881543631	-2050.5057421082756	44.69335068478409	3.436135310936459E-4	1.0	0.08455804148219483	-89.84571072481569	12.769736498016965	35.527330699654044	23.148077665319267	11.512524674802615	4.670565399724386	6	11	3	1	1
2430000	-2175.348165634085	-2051.253551898379	-124.09461373570592	-2051.253551898379	47.83561685293091	2.0234958441068973E-4	1.0	0.01286554966942249	-100.5593257905862	73.14664561552352	109.89262910946711	39.53011004408743	23.539460675244346	22.237427092123163	1	4	12	4	1
2440000	-2172.7834100202094	-2052.611465051116	-120.17194496909367	-2052.611465051116	35.99842072825313	3.5271314729695767E-4	1.0	0.03815933539023662	-98.13869655739536	104.19019964502264	92.19562621806523	34.660817221608895	0.6818625862113062	2.547137487797683	7	5	6	2	2
2450000	-2179.3023349961454	-2054.4158530118552	-124.88648198429024	-2054.4158530118552	50.060607491724085	2.962786934662204E-4	1.0	0.1757968825438324	-102.43120311303906	35.00476066713398	25.42211080914226	38.35050309725712	57.268259331143575	29.223893215230227	1	6	6	2	7
2460000	-2146.106252884263	-2058.220107491961	-87.8861453923021	-2058.220107491961	35.10596386239383	4.7287816412509707E-4	1.0	0.11120405517090781	-71.157742719136	4.315420571875935	13.02473219852937	13.31510034291161	18.767122798970714	2.909181035757276	6	2	10	2	2
2470000	-2181.128511751683	-2050.6634189652386	-130.46509278644436	-2050.6634189652386	55.679152256007974	1.7475900064493945E-4	1.0	0.11572203896535228	-107.57853609869278	36.54514472666147	78.01273546603547	24.68788006851555	34.50759750255084	21.410749412345837	6	3	3	3	7
2480000	-2186.6253540613907	-2053.576022551556	-133.04933150983484	-2053.576022551556	50.542477684286894	2.0490579596118403E-4	1.0	0.19967268919309417	-109.59013589116525	58.03402351160352	62.98788429043568	33.29901497814376	34.17985765188489	45.01097634379146	5	10	4	2	1
2490000	-2168.733289361382	-2051.922493007549	-116.81079635383298	-2051.922493007549	53.89970179768968	2.456347161491266E-4	1.0	0.10037242816050636	-95.63933311356004	28.47148216369894	22.94990803658518	34.307965064462195	23.253684401000346	36.72603923205486	1	12	3	5	1
2500000	-2161.1943472098465	-2050.3887209747004	-110.80562623514626	-2050.3887209747004	38.45215051263814	2.859003946390789E-4	1.0	0.26183520801634896	-90.02029255540754	2.7746135668409075	10.53444269268214	35.62813184799394	42.31366056686519	18.7511592648691	2	1	5	7	7
2510000	-2162.389129602558	-2052.4567572188707	-109.93237238368718	-2052.4567572188707	40.71949626664419	3.139099516184439E-4	1.0	0.027457358286760616	-92.5365846575261	22.971247938984693	30.389033858485345	15.569239404434711	9.086061431111743	2.861070560767576	2	8	10	1	1
2520000	-2166.8426822860115	-2052.686847295186	-114.15583499082533	-2052.686847295186	38.46516574625889	3.092447792299326E-4	1.0	0.10909728173167503	-95.74402265768248	96.68169586921135	34.9563768502801	8.207713816713033	4.566581463844141	3.7865619373289374	1	16	2	2	1
2530000	-2199.099155738564	-2047.858563801393	-151.24059193717113	-2047.858563801393	95.40304410857588	1.2257054475142579E-4	1.0	0.3516552403472275	-123.35527930084169	258.8115986180476	96.0522795920674	160.9211421861667	25.28847557197819	33.92891084335789	4	6	6	2	4
2540000	-2159.540733527963	-2049.9715906401	-109.56914288786267	-2049.9715906401	39.610422797447434	2.2233913228428178E-4	1.0	0.16278244042765339	-91.23799307089725	9.032553398225586	27.382048527063848	30.15371704902506	8.817217648900654	3.956101134303122	4	4	10	1	3
2550000	-2170.635421525899	-2050.1198673085964	-120.51555421730222	-2050.1198673085964	37.17230646973922	2.434460085164868E-4	1.0	0.15101689103366953	-100.10432721421242	50.0965164039758	12.248184886450552	20.525615469420522	29.727424494314917	4.297893198029698	5	4	3	7	3
2560000	-2169.3652471259416	-2049.8238010798736	-119.54144604606776	-2049.8238010798736	37.784059628979065	1.7367376950890376E-4	1.0	0.013477952453673727	-99.25766038183374	67.28530012582524	27.133195743240165	39.30461118609418	8.993087595920773	5.4248739352640465	8	7	3	1	3
2570000	-2163.1767225827216	-2051.9829959335643	-111.19372664915711	-2051.9829959335643	39.84687300980135	4.082035328494261E-4	1.0	0.013477952453673727	-91.29309012092618	36.71806209672308	7.118048570708465	15.278444528373157	24.396346186234123	20.981708128780525	10	1	3	3	5
2580000	-2145.609699913805	-2049.8713679291	-95.73833198470479	-2049.8713679291	34.15893368875093	3.4926658790767614E-4	1.0	0.003944143930974104	-74.93837143722833	33.22796884906997	23.394096615750296	17.472011389370568	43.841381304719434	1.5533671275572662	5	2	8	2	5
2590000	-2156.2342468740344	-2049.023816122093	-107.21043075194135	-2049.023816122093	34.64050033612764	2.476385676658364E-4	1.0	0.03754311340256314	-88.02479973029796	54.44941361991228	36.20555902606614	35.968374569147635	3.806596902389756	3.3526043484752703	2	11	4	2	3
2600000	-2167.431322411066	-2046.5029180743081	-120.928404336758	-2046.5029180743081	52.591354180293514	1.7760580273846988E-4	1.0	0.06893841118618538	-100.26781666533671	30.655741354620655	30.68542780734394	48.302911181615556	26.184354724809523	1.6334002063690733	2	12	4	3	1
2610000	-2180.393343139615	-2054.3166429861376	-126.07670015347752	-2054.3166429861376	43.25067894854904	2.2053432943168404E-4	1.0	0.05967320451824998	-100.27468431155127	168.5573483308276	123.63726370329219	45.48252539885547	65.40980462354007	8.695214201070359	4	1	2	10	5
2620000	-2146.261424634802	-2050.5913190773913	-95.67010555741078	-2050.5913190773913	39.74088119698886	4.468681834389872E-4	1.0	0.032755105411436544	-73.61180287498466	5.961939643214782	32.078006567319655	20.042229867360806	40.73446952880755	9.938214494507703	7	3	4	4	4
2630000	-2154.498587671974	-2051.8618863507877	-102.63670132118601	-2051.8618863507877	34.26411287793867	2.525387796135838E-4	1.0	0.2977834568186425	-82.18609391869009	6.929604749772149	10.901988278764781	26.424378207399506	60.13377415194317	14.952896319249412	1	7	5	2	7
2640000	-2182.21193749467	-2054.2663946848725	-127.94554280979763	-2054.2663946848725	44.49707828873385	2.229382081110525E-4	1.0	0.0288307960542246	-106.966231350393	58.68771161931698	55.875281221199295	56.61918416977066	11.262297960426922	1.81080317004977	3	1	13	4	1
2650000	-2173.853082811004	-2051.181326856777	-122.67175595422681	-2051.181326856777	43.35410205522004	2.448953031020651E-4	1.0	0.016671675424378928	-100.96723995272876	18.71052953227745	39.99539669514197	46.658137485746835	41.989137437681684	14.970879846967673	3	1	12	4	2
2660000	-2150.359789722866	-2059.774137668091	-90.58565205477518	-2059.774137668091	40.51045887959444	4.529726060841726E-4	1.0	0.01943503640507068	-74.90512922079682	6.438667386237094	7.382816253982455	10.242449636139112	4.042347262339368	13.280256118851666	3	3	5	2	9
2670000	-2157.8918196625573	-2050.3211076938082	-107.57071196874897	-2050.3211076938082	49.20121901908069	3.160192379818782E-4	1.0	0.04462526529173987	-88.62143333774445	8.29481839295829	17.1741113568736	40.94109488041344	11.081546418805873	10.943638932888359	2	12	4	2	2
2680000	-2147.183097655455	-2056.708130836336	-90.47496681911913	-2056.708130836336	34.12890574219497	4.975380130395616E-4	1.0	0.29550038016010083	-74.00608694485875	6.820867082972225	16.9990240914463	12.701252885723962	13.326732294473317	1.0681132352666298	3	3	7	8	1
2690000	-2175.0375495247986	-2055.7919703381467	-119.24557918665172	-2055.7919703381467	46.27300750034723	3.0942467212483114E-4	1.0	0.33566653497299564	-96.27494988490929	41.51993220219397	70.10296591390264	33.099745262885	40.28703936238587	14.478293500227407	2	5	2	9	4
2700000	-2174.2584276191556	-2053.740970218528	-120.51745740062742	-2053.740970218528	34.56485630077153	2.7994502036074714E-4	1.0	3.4850187315064667	-95.76760272108349	67.74365744224518	23.554129686293763	53.53695873134448	14.30498994589852	2.0780295694114197	9	5	3	2	3
2710000	-2164.7393752153826	-2058.2043095983063	-106.53506561707643	-2058.2043095983063	34.607945766476085	2.9009907524452664E-4	1.0	3.4850187315064667	-85.17331236315611	36.282476514808415	14.90968821884031	24.676451941630553	4.882511866837574	4.573390098863735	4	7	6	1	4
2720000	-2143.3674641748025	-2055.925977615877	-87.44148655892573	-2055.925977615877	34.22997685076001	4.5389212303778955E-4	1.0	1.8388068821850643	-71.53212228354236	8.481586575435422	14.387772003463361	12.040310034797674	5.159938992372355	0.1932205131321329	3	13	3	2	1
2730000	-2172.660248667167	-2057.940782352789	-114.71946631437793	-2057.940782352789	37.98976202156763	3.3268132170685184E-4	1.0	0.31984316988115596	-92.1778192913991	43.09683753491637	72.4611508284315	18.554306576696234	30.975671171641498	13.972346601923933	6	1	3	8	4
2740000	-2167.327186199219	-2056.18273411358	-111.14445208563906	-2056.18273411358	36.87772669941949	3.3346189590492193E-4	1.0	0.41127072898921024	-84.41250276167048	1490.0501006870954	32.58714903104962	17.14657223282838	25.295217875049367	3.2361815176416364	1	3	13	2	3
2750000	-2159.1448290128224	-2051.324375153631	-107.82045385919133	-2051.324375153631	39.027840159223544	2.9584048689063736E-4	1.0	0.08624945561596582	-89.57419215180055	14.367413956587052	32.40715650506045	21.72058828184895	9.951100884659173	5.888868911453697	4	3	8	3	4
2760000	-2169.215531198444	-2060.74198735968	-108.47354383876367	-2060.74198735968	41.44341987417929	3.559875888946093E-4	1.0	0.45257134139640537	-87.98535011307379	18.844148327638205	42.19340431610532	13.528062764273885	24.523004340032564	5.986869810629074	5	5	5	5	2
2770000	-2170.57735782564	-2053.4733556547862	-117.10400217085348	-2053.4733556547862	41.21717672278791	3.049908024844036E-4	1.0	0.8255190100145362	-95.31819881892422	20.27727663051843	12.892877466523762	11.804051501654872	39.32129511052841	53.54978436228772	11	1	1	5	4
2780000	-2172.3848064761655	-2056.3487094168227	-116.03609705934278	-2056.3487094168227	45.5604917610788	2.4656823858901667E-4	1.0	1.2857397441157932	-94.68455711618185	29.52567315244826	5.611879638258602	13.823447484006683	31.57803491623218	17.490094542939936	9	2	2	5	4
2790000	-2166.5763636601932	-2051.7481321560167	-114.82823150417644	-2051.7481321560167	37.71875833359298	2.850306160711295E-4	1.0	0.050462958125612085	-93.60387442062859	169.4368819358677	35.38564325738089	39.59863396698508	6.272595906770725	2.141061394862481	3	2	14	1	2
2800000	-2170.1909715095403	-2049.651669869564	-120.53930163997613	-2049.651669869564	51.66731986264616	2.1800344454194853E-4	1.0	0.06065114170665458	-99.58026601608186	50.78185239024776	15.545934262443655	16.935045251968955	34.41251484462738	17.350278161993867	3	8	1	8	2
2810000	-2167.9269185119183	-2054.6501584149783	-113.27676009694	-2054.6501584149783	35.99337791283259	3.179196085221435E-4	1.0	0.07410479116129896	-88.88693115598961	56.700281716353395	16.384093532493708	64.94244262507087	23.715342677703216	35.24923563858305	2	9	1	4	6
2820000	-2169.9907739927526	-2054.020256709515	-115.97051728323777	-2054.020256709515	37.519727382314954	3.9421626660711585E-4	1.0	0.004624762070535251	-91.9092679686782	97.42871031993158	62.953868231957145	111.67495886581898	19.993086446943046	8.914950681058592	2	4	1	10	5
2830000	-2180.0616187788255	-2052.861286736126	-127.20033204269953	-2052.861286736126	40.00304832499571	3.3994205154268893E-4	1.0	0.012393686963904473	-98.01944877670711	37.466164505080506	148.05274242601627	397.61287441362975	31.81066945487793	24.22397609603003	5	5	1	2	9
2840000	-2171.6927797110457	-2052.526337754291	-119.1664419567548	-2052.526337754291	43.44226172110095	2.2061682231136682E-4	1.0	0.37766085398342203	-95.26837985128569	66.39946433587195	101.95916197397072	27.867908465234926	43.03213049245277	2.668659447145299	7	1	3	6	5
2850000	-2153.810202709985	-2047.1966918309415	-106.61351087904342	-2047.1966918309415	40.31749559783412	2.6963370195287774E-4	1.0	0.05690552306603529	-88.47498610915552	13.564300647639666	29.148217346034848	37.49746442750841	7.183116195118652	1.9497870512742213	1	15	2	3	1
2860000	-2145.310397149193	-2052.223670344549	-93.08672680464366	-2052.223670344549	34.31574026158516	4.523622690237048E-4	1.0	0.1163704115108446	-77.63527770317594	6.917679659894896	16.949523775101184	15.498734298946024	3.98133486412436	3.5547003021232086	5	5	10	1	1
2870000	-2173.4064892283677	-2048.5055850765966	-124.90090415177114	-2048.5055850765966	44.15411156294481	2.125809211722623E-4	1.0	0.01843401097913896	-100.54305531678675	90.71576064590838	58.154786685937566	13.124420670438777	49.57884862654763	6.864480034493218	1	5	3	9	4
2880000	-2163.414002055654	-2056.560064411123	-106.8539376445307	-2056.560064411123	34.67193653144607	3.4231202485952356E-4	1.0	0.0074566708098778535	-86.06796720613089	13.858481000841426	28.598680735258736	54.71916058609774	26.29928774740361	11.519375444291223	1	3	3	10	5
2890000	-2156.3574399553445	-2047.0279111664538	-109.3295287888905	-2047.0279111664538	38.95478371292004	3.0046098370400547E-4	1.0	0.034428148479597666	-88.5622283356673	31.26939316019182	36.7727107853189	51.46102697613948	24.307772329530767	1.5418575189034214	6	5	3	5	3
2900000	-2184.515630108195	-2048.899585175879	-135.61604493231627	-2048.899585175879	67.24057292733123	1.2743777978875195E-4	1.0	0.03044421029607372	-108.31606839323567	161.8326764508703	33.99736106037775	122.89990093664116	8.200453547538137	22.656036182208567	3	10	4	2	3
2910000	-2166.332737666577	-2049.6192312020544	-116.71350646452258	-2049.6192312020544	43.336996987261195	2.284762099447008E-4	1.0	0.008627406082279097	-93.40245822415379	35.66465016142699	19.397042625418553	91.47917725620232	12.663086050177313	9.316717222730166	7	4	6	1	4
2920000	-2172.264749702614	-2057.9086622650057	-114.35608743760828	-2057.9086622650057	39.843613596094166	3.5972889088047645E-4	1.0	0.002755944150616443	-91.96596519861119	32.58534593876937	46.52670363100297	23.520734060309326	34.44003455900267	51.1399304879346	3	3	7	6	3
2930000	-2144.8590159344767	-2051.3035710417644	-93.55544489271254	-2051.3035710417644	37.60560549993107	4.265754328102877E-4	1.0	0.03731531479256581	-76.90594370984964	4.341678358329654	9.254144464653548	19.786782551078375	5.852183177020634	12.484933407589917	3	2	6	3	8
2940000	-2181.238874835327	-2051.0085123250033	-130.2303625103236	-2051.0085123250033	45.959192510155624	1.8017631318602756E-4	1.0	0.06183869093295032	-107.46904497245139	67.50684834543776	100.12842792434427	38.98471615428142	21.223500704432794	11.318533251007228	11	5	3	1	2
2950000	-2174.1215400793476	-2049.842961840483	-124.27857823886464	-2049.842961840483	42.96306150711474	3.259024152704794E-4	1.0	0.06183869093295032	-100.86063267290768	16.323320410123017	41.357356418639235	40.001933787283335	76.50165400548335	46.59831403340932	1	6	1	4	10
2960000	-2168.2149030084634	-2057.214663086062	-111.00023992240129	-2057.214663086062	35.64280617182518	2.646927357482543E-4	1.0	0.009198637731767443	-82.2909170849194	76.90020139778191	176.42611905261896	167.76866272311995	191.89063916873835	14.154172155805316	1	1	1	1	18
2970000	-2165.4284235830346	-2053.9859047082823	-111.44251887475237	-2053.9859047082823	48.851542768472235	3.176165906166491E-4	1.0	0.5265235480512939	-91.94172079796483	28.650852103461787	39.73335800342995	8.031513247437513	12.488541596234944	10.361022525251483	14	1	2	4	1
2980000	-2177.3567903998255	-2057.9646925306547	-119.39209786917084	-2057.9646925306547	34.10761767603813	2.3609663016806344E-4	1.0	0.31285812935704915	-96.23838385348989	22.732409482897527	36.248484343556726	87.09258441537469	37.65747454100993	17.991235914150824	8	2	1	4	7
2990000	-2156.4686103606496	-2054.2296233146153	-102.23898704603424	-2054.2296233146153	36.16585931448075	4.361781670605524E-4	1.0	0.6085232624794829	-82.68464170683205	18.36763708647191	44.21203747233601	14.491202122392643	10.327961201059416	9.085656665264027	3	4	11	3	1
3000000	-2163.291824296521	-2051.8122799218727	-111.47954437464844	-2051.8122799218727	37.85294747563867	2.7052102888020494E-4	1.0	0.44896991883773457	-89.61420573260678	24.89079986009173	15.359641787502815	37.38864945874563	52.87247494133663	10.624847092328084	4	1	8	4	5
3010000	-2197.635028117564	-2061.217843836782	-136.4171842807822	-2061.217843836782	68.67783319719327	2.2993766270117355E-4	1.0	0.4095015157363592	-109.86502321032641	267.39576037379356	68.09372492791772	39.92685066386142	63.95622756547822	29.178448502166937	1	3	2	12	4
3020000	-2182.285474645977	-2055.234320069299	-127.05115457667829	-2055.234320069299	45.089421316687194	1.5627978151654763E-4	1.0	0.3356365787820902	-103.09352612290452	52.94189399647202	42.92666568776107	33.66090735058587	76.66813301766875	15.00007110985518	7	2	5	2	6
