# BEAST v1.8.4
# Generated Mon Sep 13 16:57:42 JST 2021 [seed=1631519848854]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skyline
960000	-11369.16068608261	-2487.093149153905	-8882.067536928706	107.6570343522034	5.745085325207987	12.90143655581405	13.586321826019306	43.97197458103062	39.164942236509745	13.50916515661522	51.690724774751864	36.44007480614768	46.7799991702452	85.48510183687334	2.0	1.0	1.0	1.0	5.0	1.0	7.0	3.0	4.0	3.0	13.158470671526983	25.41797141926347	0.2926070496149661	0.2484913591837111	0.2324641652483979	0.226437425952925	0.20453823962105264	0.0016162431527057734	0.0016162431527057743	-8882.067536928706	0.0	-133.716525907142
970000	-11360.802132717263	-2478.846949621126	-8881.955183096137	116.62599747996576	7.059728888570522	18.93670095917813	43.29522340085612	43.26397430192883	42.29868977046209	32.584708338540196	36.62526292316638	87.41459479176558	29.778865641839182	33.72708936354856	6.0	1.0	2.0	4.0	2.0	5.0	1.0	4.0	2.0	1.0	15.747387046867885	27.02363925177892	0.2809312084204452	0.24874337883452424	0.23471071055544238	0.23561470218958847	0.18292255345263303	0.0018511773048165594	0.0018511773048165586	-8881.955183096137	0.0	-124.57061472261107
980000	-11367.400784033527	-2474.005991714442	-8893.394792319084	97.44740861180003	3.2255625541620985	10.410889467704818	31.59925892792543	25.372807452392127	42.44466993186403	44.52038223888894	18.347735423666673	124.40506822798052	28.144148421546806	46.240651153635525	3.0	2.0	2.0	3.0	1.0	7.0	4.0	1.0	4.0	1.0	13.968658612637975	27.998176725013646	0.2667412030119821	0.24418181316943366	0.25092104119409886	0.2381559426244856	0.1863917096394493	0.001946003476524144	0.0019460034765241432	-8893.394792319084	0.0	-116.81041475052845
990000	-11367.30894383353	-2475.2697864859642	-8892.039157347566	98.16488788314375	16.207438904693873	9.75866020132698	59.43509405231693	57.680234554946075	26.312890686580126	64.2432341544599	43.73252099803288	61.81452908196321	13.02909248941963	23.02958121597485	1.0	4.0	1.0	3.0	4.0	2.0	6.0	2.0	4.0	1.0	13.433306570887568	22.198437674269112	0.2694656704937511	0.2665083406603083	0.2284337307386172	0.23559225810732354	0.1832198463561804	0.0023010802919537264	0.002301080291953727	-8892.039157347566	0.0	-118.8130986472578
1000000	-11369.643712028625	-2487.611046023209	-8882.032666005416	124.93931849432542	12.200084877927514	34.136074645346646	64.91060138814215	35.57271176898843	45.58024533236711	90.13478705191564	105.30966874708545	210.81466561229405	94.93255132958103	33.44607740852967	5.0	1.0	5.0	2.0	2.0	5.0	2.0	1.0	2.0	3.0	16.43155915080211	29.25377778015168	0.26957633361116484	0.26575549943537724	0.236083334233229	0.22858483272022914	0.16096947803939354	0.0015471205789364876	0.0015471205789364874	-8882.032666005416	0.0	-127.43998433335433
1010000	-11362.234719967215	-2473.8186012930523	-8888.416118674162	114.15522794840676	6.035936191947947	15.680413092437567	25.857410325845606	66.84045977975205	58.34386516983597	77.9103456372043	64.23735911533826	206.43203919541205	9.985105741318623	27.67751012441205	5.0	2.0	5.0	2.0	2.0	5.0	1.0	1.0	4.0	1.0	14.572038880867272	29.296656704853703	0.2738750166291535	0.2452369222339963	0.24888761260932046	0.23200044852753013	0.15094086791298436	0.0019539232495357937	0.001953923249535793	-8888.416118674162	0.0	-115.36850206492106
1020000	-11364.238907499726	-2484.25734689792	-8879.981560601806	118.84014133292564	15.340924632842516	33.99872372445232	13.760327569315525	30.756589702881033	50.17946931424242	28.145224889693914	34.78189292251448	38.364607697979054	9.605920482265626	52.3073036686906	1.0	1.0	6.0	2.0	3.0	1.0	5.0	4.0	1.0	4.0	12.533841123891397	26.89292030116235	0.2952229504840691	0.24771840225491823	0.24486306139740757	0.21219558586360546	0.19864706760299136	0.0019991757222708136	0.001999175722270815	-8879.981560601806	0.0	-129.27201345692458
1030000	-11365.357762807645	-2479.8093000654894	-8885.548462742156	126.65716689548823	7.465374894644386	7.996132389918339	25.412920108374475	45.73111048614321	52.46936367360387	104.09254407495145	67.52493116417858	31.395988406492627	14.028911501103618	38.999825013860864	1.0	3.0	6.0	5.0	7.0	1.0	1.0	1.0	2.0	1.0	14.298318651622646	29.63159869500448	0.2841775883008275	0.24989748359860015	0.2526522615891178	0.21327266651145493	0.17499415884895017	0.0016317514565264777	0.001631751456526478	-8885.548462742156	0.0	-125.84973374850156
1040000	-11355.973099029095	-2479.64459819873	-8876.328500830366	116.84377522094971	8.718314854833705	20.937501289040277	43.19893262736374	48.34078475232104	69.69477469143119	43.96511120821311	100.42730240010509	18.76523604100586	13.964431464886516	41.68268958266725	1.0	4.0	3.0	6.0	4.0	4.0	1.0	1.0	3.0	1.0	16.06487840145527	28.50877393986782	0.2829234397408404	0.2645243050356309	0.23603563104159112	0.216516624181938	0.16710178582729893	0.0016919181116166711	0.001691918111616671	-8876.328500830366	0.0	-124.02868169212442
1050000	-11361.23332416276	-2476.981734840093	-8884.251589322666	122.90046411417214	2.9934384436473627	8.680617111993174	29.1581154475021	45.32891882128016	50.51893953482239	26.110898218989583	73.93019554397644	4.6485645521983265	11.319197465291435	24.448861977558394	2.0	3.0	5.0	3.0	3.0	6.0	1.0	2.0	1.0	2.0	14.871297419763737	23.630419137745076	0.26120619247702953	0.2633676752772774	0.2465278664045978	0.22889826584109563	0.17378930068434092	0.0016606520614026806	0.0016606520614026801	-8884.251589322666	0.0	-125.14602247252753
1060000	-11359.086540300492	-2481.7432992343706	-8877.34324106612	127.95462034386705	5.827547146366789	13.096129570468674	15.033050508585099	44.377606192622146	58.95973848096941	47.44266798884055	159.65310116056267	91.13330578640846	21.61866197103526	66.75063586134796	2.0	2.0	3.0	5.0	6.0	4.0	1.0	1.0	3.0	1.0	14.907119341723497	31.54026792099524	0.26573870539403976	0.2597047049014055	0.24246829116571764	0.2320882985388374	0.17596032867952893	0.0015476840700339933	0.001547684070033993	-8877.34324106612	0.0	-124.24257455413593
1070000	-11375.705754882765	-2495.730146464002	-8879.975608418763	126.88701444758908	18.440487738827578	29.103412909535646	30.675764013227287	46.69572806557983	99.24593705218669	284.88706149925343	29.225256513984245	118.85741752344241	93.14399944951286	91.13614945751769	1.0	4.0	1.0	3.0	7.0	1.0	5.0	2.0	3.0	1.0	14.709542135271693	25.2167571879316	0.28034923300098424	0.24735613950655536	0.24471603098423042	0.2275785965082304	0.18839213674657804	0.0015920660081472778	0.0015920660081472776	-8879.975608418763	0.0	-133.20056496036509
1080000	-11363.121315503322	-2479.469823006326	-8883.651492496996	120.759145418003	0.27980827067854747	1.1283687748789923	9.842719184402489	13.75697116462532	61.677605255827324	18.580782926518086	22.599012972501143	114.29872569196205	17.510442097635135	22.637344557338277	1.0	1.0	4.0	3.0	9.0	2.0	2.0	1.0	2.0	3.0	13.541309704196404	23.72982970611633	0.2914389131251091	0.2454965655634481	0.23606730822184133	0.22699721308960188	0.17450639185129344	0.0014376396346727136	0.0014376396346727131	-8883.651492496996	0.0	-125.01388197857868
1090000	-11366.894345741288	-2482.8077059460816	-8884.086639795207	110.57499051809442	4.212257923462545	22.834276596570714	43.32691418365273	49.44163398904601	115.61930079632057	39.3374391087155	36.84340139520925	68.08819616559721	20.520366337659546	76.01902143371282	3.0	2.0	2.0	8.0	1.0	2.0	4.0	3.0	2.0	1.0	12.720027806382395	32.33687264513321	0.2783115871996269	0.2594150790553932	0.24535893736537803	0.2169143963796023	0.15847566696405443	0.0017801912684716438	0.0017801912684716438	-8884.086639795207	0.0	-123.52330426203224
1100000	-11373.369320447631	-2492.067497989145	-8881.301822458487	125.69629955907934	6.85301652928814	20.336788444692168	14.018325049335044	41.41450813988194	120.4215831646141	114.05288604183698	23.676765069812145	84.79840522484204	33.457371853586416	81.95637864630156	2.0	3.0	3.0	3.0	5.0	1.0	4.0	5.0	1.0	1.0	13.348701064007601	29.110447369106527	0.2909679594496627	0.24349468403635868	0.24469546308835782	0.22084189342562122	0.16968128102408495	0.0014818240886873657	0.0014818240886873663	-8881.301822458487	0.0	-133.03461518822743
1110000	-11364.11242024312	-2480.344162060802	-8883.768258182317	101.09643050320581	2.1966138655659346	12.10149920932769	27.741284195373535	38.308588168327205	20.24519015252203	43.829334790760285	72.49997118780362	26.931892398922997	170.50983423984562	27.11722491619741	2.0	2.0	2.0	4.0	2.0	7.0	1.0	2.0	1.0	5.0	16.580757379126773	30.177750586489182	0.2863183294045687	0.24980684895513502	0.24205446954189294	0.2218203520984038	0.1678736913754451	0.001967497776484863	0.0019674977764848616	-8883.768258182317	0.0	-120.49975038581869
1120000	-11359.410199868842	-2474.9108370258955	-8884.499362842947	92.36535848942437	5.286409328648563	11.756541209544357	56.791121231552104	98.95089116373279	30.774816918255315	68.38230852629445	21.722578818163882	76.22128872275088	4.88343140563866	9.862135462201605	4.0	2.0	1.0	3.0	3.0	6.0	1.0	3.0	3.0	2.0	12.929074591811846	25.66874639846362	0.2712762138560736	0.2527515149705397	0.2320729503395615	0.2438993208338257	0.1618127159289587	0.0019733917057968555	0.001973391705796856	-8884.499362842947	0.0	-118.64433791928987
1130000	-11361.127932093288	-2482.249200661035	-8878.878731432253	116.55608878372821	11.808510411365846	3.8365719921855654	13.285980611722447	30.184600807734594	93.47316534395256	26.713018342798403	84.85823060863387	22.297269528716182	47.35215837465965	84.62375912737939	1.0	1.0	5.0	4.0	3.0	1.0	8.0	2.0	2.0	1.0	11.856675387818157	26.37649957331063	0.2940013348594002	0.24576581754921614	0.2466230473710739	0.21360980022031006	0.17587893240492453	0.0017238003785423643	0.0017238003785423647	-8878.878731432253	0.0	-126.186659913881
1140000	-11377.887307046225	-2488.590032136915	-8889.29727490931	128.3647358191078	1.2357710727385394	3.304207566639424	10.476809393236683	53.17632520814172	91.89494958647342	61.02366776208306	108.07072628269772	89.34839510457093	35.55262785649519	33.57380859532235	1.0	1.0	1.0	4.0	5.0	4.0	4.0	3.0	4.0	1.0	16.096567105386388	34.72165517077303	0.27967154220355916	0.2505677998938807	0.24507229676920045	0.22468836113336	0.18051072886989095	0.0017338077417353433	0.001733807741735343	-8889.29727490931	0.0	-132.8718004523031
1150000	-11372.313842383624	-2482.281105422676	-8890.03273696095	125.37594415370833	6.8765009124528325	13.42572905513849	17.433860794077734	28.262548036204734	61.800370077477375	11.733276793092612	49.27110795456933	68.42427779560661	112.25803356576279	36.66320655301529	3.0	1.0	1.0	1.0	12.0	1.0	1.0	5.0	1.0	2.0	13.154866171902258	29.102412109937976	0.28079897919778574	0.2553586298767457	0.24139291290049986	0.22244947802496906	0.17460604831070878	0.00165254371805805	0.0016525437180580486	-8890.03273696095	0.0	-127.22597533696019
1160000	-11358.066408723123	-2472.539126662671	-8885.527282060451	116.60067343189866	1.4594930326511812	5.473084469221308	11.064436691188735	28.81742091037673	28.048148643659445	57.01417049908805	133.9149669736963	32.881183945883684	14.379269005377958	40.94524262477704	2.0	2.0	3.0	8.0	6.0	1.0	1.0	1.0	3.0	1.0	15.49845520390265	26.863653309370665	0.2921200691876913	0.2546171616553468	0.2265643804426526	0.22669838871430967	0.17897662238660403	0.0019252097144557042	0.0019252097144557044	-8885.527282060451	0.0	-120.1165495869788
1170000	-11366.643445678565	-2492.6225890750634	-8874.020856603502	117.49482389996683	2.8912734498704054	8.560398707768279	28.35953070906489	65.19612953981428	52.30213964729195	84.7194078089693	51.52729875972517	305.26249303589174	144.82249644287177	51.2003342767173	3.0	2.0	9.0	1.0	4.0	1.0	2.0	1.0	2.0	3.0	14.71098802962239	25.883041432323154	0.2750446331210539	0.26724634884965287	0.23948807242346087	0.21822094560583272	0.1629223820231633	0.001520084294720338	0.0015200842947203376	-8874.020856603502	0.0	-131.46381233385264
1180000	-11356.646175639893	-2477.651201079431	-8878.994974560463	122.84397750795341	1.8937223810234618	10.027295470839935	15.6292164851493	9.24036797441048	24.61158490608967	100.09312541642676	5.930959648344326	12.363933547890326	50.42697395366963	17.500525136974893	2.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	11.0	5.0	14.532988864902382	25.554601091698103	0.27159651078187874	0.2605932996544908	0.23460106354781424	0.2332091260158165	0.16934460556826558	0.0015361225253851768	0.001536122525385177	-8878.994974560463	0.0	-124.37177687487143
1190000	-11367.699670161594	-2482.4561422774177	-8885.243527884175	120.3391016473077	4.526196063702766	17.985357131788533	35.11376210260887	54.812303491400215	15.947892467784364	17.5658242677554	14.711114786557742	68.9246355262607	40.64372751613717	108.87062626691147	2.0	5.0	1.0	3.0	1.0	1.0	2.0	3.0	8.0	2.0	13.390124043058737	25.51845770192349	0.28103229609954394	0.2652092493183487	0.2309095714928446	0.22284888308926304	0.17854224464954574	0.0018008850945721007	0.0018008850945721005	-8885.243527884175	0.0	-127.06859621843766
1200000	-11361.973947868493	-2473.2456096517694	-8888.728338216724	113.0139498077256	5.376141958233927	5.392929323912379	26.9927810151673	39.64712303815512	18.513396827365025	34.980824317627444	56.32888000366075	73.79180320389445	10.853849784929391	43.99303641438687	1.0	3.0	1.0	3.0	1.0	4.0	4.0	1.0	3.0	7.0	16.23566710824086	30.258359259307525	0.27587005671903175	0.26567061400001385	0.2412918544744317	0.217167474806523	0.1713121625343341	0.001951239969606438	0.001951239969606438	-8888.728338216724	0.0	-118.20910034181
1210000	-11354.92289783042	-2473.154077876881	-8881.768819953539	102.04354511942152	3.2824282798911546	9.623530864882737	4.1530361125872215	12.580041363426322	42.14817991823856	96.77159185149135	163.78620221819685	15.190949336124282	13.197324375490616	43.27127293831248	2.0	1.0	1.0	3.0	1.0	6.0	4.0	1.0	3.0	6.0	13.610907511513478	25.484025408640406	0.27584933496145386	0.25600252449131156	0.24829156298234473	0.2198565775648901	0.17916644223959247	0.0020252538896531115	0.0020252538896531123	-8881.768819953539	0.0	-119.7428139006192
1220000	-11353.830308309203	-2476.1382943101735	-8877.692013999029	119.65042662063922	3.105350735543978	6.936589350104393	9.479936541048959	18.962614886781367	61.20532115793693	53.63759610987054	33.30197560825886	110.12994088589524	27.725491831295034	50.86735991072	1.0	1.0	3.0	1.0	2.0	10.0	4.0	1.0	2.0	3.0	15.817393193941752	23.978935246715356	0.2600843465297462	0.26299814423730694	0.2385260767331805	0.2383914324997666	0.16943641024240583	0.001658632143136769	0.0016586321431367695	-8877.692013999029	0.0	-123.34044204449029
1230000	-11361.270392392218	-2474.7627628271935	-8886.507629565025	106.87875556501696	0.8720251247488789	2.865786158072471	8.347013210825068	40.25165541390764	46.62226230950064	74.50466118360194	72.23996544235646	18.522836261962773	50.67550836001858	29.34132770289656	1.0	2.0	1.0	3.0	6.0	5.0	2.0	2.0	1.0	5.0	13.731520669758533	24.17369976697151	0.2624570455948467	0.2578199927889613	0.2563661855166996	0.2233567760994928	0.1826279267781822	0.0017780351482339087	0.001778035148233908	-8886.507629565025	0.0	-122.69006963230575
1240000	-11363.74779000633	-2485.4960287408644	-8878.251761265465	118.89746644896718	21.370584459654868	38.147726792230266	70.36565280680233	36.14065087652208	89.2388403916838	49.68118230249771	105.35572678698416	86.80498425700013	24.98241979174564	55.84908625087398	5.0	7.0	1.0	2.0	1.0	4.0	2.0	1.0	4.0	1.0	13.317879642379138	25.16135807731096	0.27279229937900656	0.24906428572253148	0.2411195362146043	0.23702387868385807	0.17967937384034202	0.0017811726847103068	0.001781172684710307	-8878.251761265465	0.0	-126.58300174968626
1250000	-11372.182224711716	-2490.663099805735	-8881.51912490598	119.54572528404552	20.223644272678445	39.156514178778984	57.07982713084521	55.72410672987166	36.29010203850899	120.37885992856899	62.42633737547744	115.4271030668188	77.70284454465302	46.9137398457697	7.0	1.0	2.0	1.0	1.0	2.0	3.0	2.0	5.0	4.0	13.864272395706667	27.161834560282575	0.2835605636078306	0.2466044638701933	0.24983516228132208	0.21999981024065457	0.171116466279076	0.0016258814769100178	0.0016258814769100178	-8881.51912490598	0.0	-131.2438058197457
1260000	-11373.057990054844	-2492.8535974904494	-8880.204392564394	122.76581932199952	9.496772177805271	7.570932663277258	15.314357493762438	31.637379891604404	27.982898024328332	86.20263824191834	40.959836984146015	185.82573853594798	37.08920875896358	41.548326580380134	1.0	1.0	7.0	3.0	2.0	2.0	3.0	2.0	5.0	2.0	14.149672222494818	30.388038775421258	0.27537789410908936	0.2584527870019062	0.24434347350965405	0.22182584537935096	0.18192980030602904	0.0018618696829546645	0.001861869682954664	-8880.204392564394	0.0	-136.0105702850389
1270000	-11372.464677790096	-2481.9091584707576	-8890.55551931934	120.13121056840568	6.157844529634214	21.083626033538742	28.838839037896854	33.367091299079696	35.58456367984775	49.16368942094716	68.7962322176802	36.05971826799077	9.518208873511902	17.057953761443432	5.0	2.0	3.0	10.0	1.0	1.0	1.0	3.0	1.0	1.0	13.82460972239926	29.172603007783284	0.2807835320837034	0.26125924481025614	0.2363399597807721	0.22161726332526885	0.16879884637022047	0.0017777822392487303	0.0017777822392487305	-8890.55551931934	0.0	-130.07528911941827
1280000	-11359.319619754157	-2478.5086583103584	-8880.810961443798	118.14925272085239	2.643824193252282	3.59018119225967	7.891580631394832	39.16991612136458	45.44423197935891	45.03377061701623	59.58361016876259	36.362846145568746	65.78664638503751	27.423754266310986	1.0	1.0	4.0	6.0	1.0	3.0	4.0	4.0	1.0	3.0	15.132475768605788	26.88726335440376	0.2771933013138943	0.2565858680757272	0.2336307155771172	0.23259011503326182	0.192077071374113	0.0019078479148469034	0.0019078479148469032	-8880.810961443798	0.0	-126.75760977648108
1290000	-11359.36589852246	-2479.8368062317604	-8879.529092290699	115.5054426927454	2.581314660541541	12.671558098543962	12.071899193083318	43.45722077640198	34.25325581989855	36.79368701177765	27.060109896933476	79.85956126258331	34.905145869411776	24.681371108526402	3.0	1.0	3.0	1.0	5.0	8.0	1.0	3.0	2.0	1.0	15.558099910753093	30.501073577560582	0.2705278596632199	0.25058165246722264	0.2605989210583192	0.21829156681123885	0.15582416783561925	0.0015420026967860544	0.001542002696786054	-8879.529092290699	0.0	-126.11512918586666
1300000	-11367.114421532335	-2481.826275459409	-8885.288146072926	119.93152049188083	6.665937995560302	9.751259513456908	10.284836824046575	17.499368731871645	8.555239155766518	67.34486432564378	126.80847856777346	67.90812425026645	51.427909823823946	34.8416439631997	1.0	1.0	1.0	3.0	1.0	6.0	4.0	6.0	2.0	3.0	11.889657847159638	25.73008985127239	0.2818972774240743	0.27203846658011804	0.23354480895748234	0.21251944703832598	0.17824654487201974	0.0016733110141945598	0.0016733110141945603	-8885.288146072926	0.0	-127.08795942625834
1310000	-11371.00558065822	-2483.5772655151354	-8887.428315143085	121.4303958751989	9.026246222897507	14.503156950233723	24.829685252636203	77.0076653888297	147.1756940727906	68.88363230493033	95.99957907999907	37.60752638777823	74.16141820908265	17.46905497664	2.0	3.0	2.0	5.0	2.0	2.0	3.0	1.0	3.0	5.0	14.788542284450441	32.35064364616012	0.2675314713202789	0.2659808455356448	0.2612204761886928	0.2052672069553842	0.18594157709414189	0.0017499640964131786	0.0017499640964131786	-8887.428315143085	0.0	-125.66167395908623
1320000	-11358.842449787848	-2475.904303241527	-8882.938146546321	111.11716664856081	1.5300016250602737	4.349160846604323	22.074534847894594	22.646892144059784	39.10542012976874	56.871283906740146	72.88045318767897	56.09817522790723	37.06930905806882	90.5695419633744	1.0	1.0	7.0	1.0	4.0	2.0	1.0	6.0	3.0	2.0	13.99923211223644	25.658840219319067	0.27873378868279547	0.253449567056341	0.22601802651321118	0.24179861774765304	0.18751800052622805	0.00202242014062475	0.0020224201406247493	-8882.938146546321	0.0	-122.23013289804481
1330000	-11358.793422272378	-2479.2143571724855	-8879.579065099893	109.17034729361652	5.1139961408335735	8.097348078838158	18.0323252793938	21.038812768059188	31.09344455853063	36.21978282436945	27.223256929655044	127.40326353809277	111.0360454529937	45.3295579075346	4.0	3.0	1.0	1.0	1.0	1.0	1.0	8.0	3.0	5.0	15.62666048111246	25.70364579697505	0.2813556770127649	0.25428004862171183	0.23513514385312456	0.22922913051239943	0.18059127444519799	0.0017534068690586383	0.0017534068690586379	-8879.579065099893	0.0	-125.43144245224636
1340000	-11384.372403621357	-2495.068000098753	-8889.304403522605	114.5706783960214	109.74262038396128	107.55634657107528	54.15785457077751	68.89105017529761	18.701844677089863	44.1556845609479	53.39789347964176	58.09824707063067	89.54071433297246	44.67750253739685	1.0	1.0	1.0	2.0	1.0	3.0	3.0	9.0	3.0	4.0	12.110348440437155	29.212689826679235	0.26874921916379796	0.25832889419563326	0.25533562279003624	0.21758626385053326	0.18784572760915136	0.0016217522688312593	0.0016217522688312597	-8889.304403522605	0.0	-135.78900220491207
1350000	-11368.398759999069	-2481.2236998601416	-8887.175060138927	124.30397744732579	3.4435785515150776	9.489834259761578	20.64296596500823	37.390646637859476	38.00322298806078	76.87604074992173	39.22842186207093	85.54667933555668	20.219455896641684	55.62038626623602	4.0	2.0	1.0	4.0	2.0	3.0	2.0	7.0	2.0	1.0	15.10338606911634	27.561198707167737	0.291513026346158	0.2535740437066748	0.2318048944220386	0.2231080355251294	0.17375537108166353	0.0017592609261625996	0.0017592609261626003	-8887.175060138927	0.0	-126.90280301747349
1360000	-11368.658190510541	-2487.0261807678644	-8881.632009742676	122.21416116930715	6.968238408729004	13.237184423009204	30.943124077572563	29.380643620594824	98.36378770473542	35.17293850487806	17.81916015463452	131.8099139921116	80.50972929146566	46.51843592573397	1.0	6.0	6.0	2.0	3.0	2.0	2.0	1.0	3.0	2.0	13.199614953957962	24.11612302588198	0.2886707810438886	0.26262609778018403	0.2338999884744408	0.21480313270148743	0.16365909825922065	0.0015220587400294292	0.0015220587400294292	-8881.632009742676	0.0	-127.86523451813868
1370000	-11379.880850317197	-2495.068651445189	-8884.812198872007	142.41849110641135	6.535887511808544	9.758919327424808	30.54841257931726	54.22190437832552	57.362419871301356	75.88824028469489	120.98931787900244	99.9346369356338	82.71408525448038	25.44805022468999	2.0	2.0	3.0	2.0	4.0	2.0	4.0	5.0	1.0	3.0	15.494065458167984	30.114633159493767	0.28682726824686056	0.24508221263739421	0.23502256440600536	0.23306795470974065	0.17777939173237428	0.001396286280150356	0.001396286280150356	-8884.812198872007	0.0	-138.6533636589173
1380000	-11368.593463433452	-2487.654027009655	-8880.939436423798	140.41542172613603	22.695207952601734	13.694108667687885	18.82344070168434	17.694068603706032	59.682815207262934	56.93326830083184	68.08245523738461	159.38004639184305	11.835247197396988	25.2005393727053	1.0	2.0	1.0	3.0	5.0	1.0	9.0	1.0	1.0	4.0	14.108469775139126	26.815161749766016	0.27815531496279444	0.2640175055474627	0.22539569778357582	0.23243148170616784	0.16375242181572233	0.0013635744651790353	0.0013635744651790355	-8880.939436423798	0.0	-132.21165692107678
1390000	-11372.972528643004	-2491.042840207989	-8881.929688435015	133.95730891844278	24.484668332546313	6.087086486851205	12.968346913854564	24.63434317177175	46.82961421113525	57.245805812750916	35.91317885339106	74.76261398709207	164.4901909584506	82.00044491217582	3.0	3.0	1.0	6.0	3.0	2.0	3.0	3.0	2.0	2.0	14.050628292036722	30.2159261833426	0.271594116022034	0.26167296488610664	0.25572514477755914	0.21100777431430107	0.1536921452116133	0.0014090598448921975	0.0014090598448921977	-8881.929688435015	0.0	-135.1952950352447
1400000	-11364.5200847103	-2482.955744185409	-8881.564340524892	135.90177037380906	3.9208113277572627	12.768849462345017	21.04194557237006	76.00313633571838	84.25047442086279	44.01996183404619	52.01399390440399	122.99452869338396	19.92345710841878	29.498241419415972	2.0	1.0	4.0	1.0	9.0	4.0	1.0	1.0	4.0	1.0	13.18666786249817	30.805002224168092	0.28719908663938604	0.2536057170208098	0.25157524233520023	0.2076199540046048	0.16902955640961156	0.0013653067531487807	0.001365306753148781	-8881.564340524892	0.0	-126.88880986493798
1410000	-11363.615420750657	-2484.519839359924	-8879.095581390733	115.92954892356708	11.786568440897977	15.73804606057207	36.474123729648205	71.75677165597517	22.540708202624394	93.42690189461914	43.03347678915905	86.52818166953362	14.337450035252367	16.99547217672623	1.0	6.0	4.0	1.0	1.0	4.0	4.0	2.0	4.0	1.0	16.463138176619736	26.31010029570546	0.2913771393623134	0.26053034846275175	0.22845643423879766	0.21963607793613807	0.15907383543116746	0.001561926676943558	0.0015619266769435576	-8879.095581390733	0.0	-128.24502771314332
1420000	-11381.91563666133	-2496.471521614989	-8885.44411504634	123.93429161444627	126.66613024898973	33.238262659416904	52.82942829257034	99.3397783816861	144.44662390018283	47.549309043744884	235.41153838370548	18.936136767381406	19.743302493781872	23.95483561878246	2.0	5.0	1.0	9.0	1.0	4.0	1.0	1.0	2.0	2.0	11.95821340041046	25.659608777373947	0.28840737073186856	0.24620925433807012	0.24484751541901487	0.22053585951104734	0.16247282746614025	0.001288103324912925	0.0012881033249129246	-8885.44411504634	0.0	-134.3469364284378
1430000	-11370.521701445801	-2484.9668869565508	-8885.554814489251	118.47804405416831	2.629197699109853	9.858515862035963	21.668225069449672	74.5967411552006	100.17333738056249	163.8186622966751	99.25813268449282	38.60192160808017	74.10148500474327	28.136123778776454	2.0	4.0	2.0	2.0	4.0	1.0	5.0	2.0	2.0	4.0	14.641498115212636	25.667868744884633	0.2770224988070089	0.25109833917091995	0.2349688852981548	0.2369102767239171	0.16077109619524857	0.0015522117308489135	0.001552211730848914	-8885.554814489251	0.0	-127.46841674624045
1440000	-11357.924315090899	-2480.8584486346235	-8877.065866456276	123.9229044832872	2.956821348387037	6.097208423749142	21.858738622186134	18.86374227490228	31.92252163728301	52.38358267610172	33.73833119770514	143.12076786363258	44.299811878249756	27.443688586249884	2.0	1.0	1.0	3.0	1.0	4.0	4.0	3.0	8.0	1.0	15.864366325790208	27.673562521608297	0.27129491727544885	0.25920239834750397	0.24710061579153458	0.22240206858551329	0.18385246702047078	0.0018811522783584783	0.0018811522783584785	-8877.065866456276	0.0	-126.90484196898795
1450000	-11371.888202152479	-2483.8962783680868	-8887.991923784391	119.08803981430965	10.021540475210253	20.678700828961016	26.233687482731547	57.71297790197452	31.923154784790057	79.65151656123008	153.75821607013575	31.06532278751171	35.425505210285046	27.850343399585807	3.0	1.0	2.0	4.0	2.0	3.0	2.0	5.0	5.0	1.0	17.136184682784762	35.90729869294914	0.2864171489794326	0.24932452289850424	0.24797418428340315	0.21628414383866068	0.1625935484138939	0.0019746903254724856	0.0019746903254724856	-8887.991923784391	0.0	-126.95757890350133
1460000	-11376.299764928515	-2489.6248834832168	-8886.674881445299	139.123100389283	5.297040039735321	23.791383681651872	17.263946169775224	35.96074470945908	102.58175257399563	71.72341451227477	154.1498667544059	39.27563497304421	24.646329935439994	39.48724311446019	2.0	3.0	1.0	1.0	8.0	6.0	3.0	1.0	2.0	1.0	13.713877762365163	25.70934949878254	0.28589964698410625	0.2516589211985401	0.2490610175088176	0.21338041430853683	0.17742626372629527	0.0013447477048548016	0.0013447477048548022	-8886.674881445299	0.0	-132.65105731966884
1470000	-11361.345827594709	-2478.5925790182087	-8882.7532485765	141.7693258653947	3.877068898092431	5.692562699313076	16.758899624309365	25.441870883652655	47.32785955374179	15.124818315369117	55.98086266866778	35.43017388566704	47.217720672303145	69.4696811039403	1.0	1.0	4.0	1.0	3.0	1.0	12.0	3.0	1.0	1.0	15.119670662320921	26.699981066975912	0.3013595831712217	0.2587574798261917	0.22689197792570165	0.21299095907688587	0.16971905922353955	0.0015094255526842814	0.0015094255526842812	-8882.7532485765	0.0	-126.67140725776441
